segregation_id,date,user_id,material_type,processed_qty,remaining_qty,status
417,2023-07-18 00:00:00,81,Paper,304.904,76.226,Pending
418,2023-12-14 00:00:00,56,Organic,56.4,14.1,Rejected
419,2023-08-23 00:00:00,66,Metal,90.192,22.548,Rejected
420,2023-07-27 00:00:00,83,Plastic,229.12,57.28,Rejected
421,2023-05-31 00:00:00,4,Glass,184,46,Pending
422,2023-05-31 00:00:00,66,Plastic,248.032,62.008,Completed
423,2023-05-26 00:00:00,29,Metal,171.76,42.94,Pending
424,2023-09-18 00:00:00,97,Glass,86.656,21.664,Completed
425,2023-12-03 00:00:00,9,Glass,27.72,6.93,Pending
426,2023-09-08 00:00:00,54,Paper,286.64,71.66,Completed
427,2023-04-09 00:00:00,7,Metal,284.36,71.09,Rejected
428,2023-05-11 00:00:00,87,Metal,160.136,40.034,Pending
429,2023-11-07 00:00:00,71,Glass,92.256,23.064,Rejected
430,2024-01-12 00:00:00,32,Glass,393.464,98.366,Completed
431,2023-11-16 00:00:00,30,Glass,55.216,13.804,Rejected
432,2023-10-16 00:00:00,9,Metal,372.256,93.064,Completed
433,2023-09-10 00:00:00,19,Plastic,397.88,99.47,Pending
434,2023-12-31 00:00:00,57,Plastic,126.008,31.502,Completed
435,2023-05-15 00:00:00,92,Plastic,360.112,90.028,Pending
436,2023-11-11 00:00:00,7,Metal,68.728,17.182,Rejected
437,2024-02-27 00:00:00,66,Glass,388.152,97.038,Completed
438,2024-02-07 00:00:00,50,Plastic,57.688,14.422,Pending
439,2023-04-15 00:00:00,57,Paper,301.872,75.468,Pending
440,2023-04-29 00:00:00,32,Glass,159.824,39.956,Pending
441,2024-03-07 00:00:00,6,Glass,153.968,38.492,Pending
442,2023-08-17 00:00:00,48,Organic,104.752,26.188,Pending
443,2023-07-14 00:00:00,2,Metal,139.264,34.816,Completed
444,2024-01-28 00:00:00,50,Plastic,323.256,80.814,Completed
445,2024-02-23 00:00:00,81,Metal,250.84,62.71,Pending
446,2023-02-27 00:00:00,50,Organic,18.528,4.632,Completed
447,2023-02-18 00:00:00,37,Metal,344.872,86.218,Completed
448,2023-04-15 00:00:00,42,Organic,42.824,10.706,Completed
449,2023-09-24 00:00:00,11,Metal,393.944,98.486,Pending
450,2023-03-01 00:00:00,26,Organic,160.72,40.18,Rejected
451,2023-11-09 00:00:00,69,Organic,183.376,45.844,Completed
452,2023-12-25 00:00:00,98,Glass,162.12,40.53,Rejected
453,2024-03-14 00:00:00,4,Glass,181.672,45.418,Rejected
454,2023-12-30 00:00:00,92,Metal,338.976,84.744,Completed
455,2023-06-06 00:00:00,55,Glass,394.12,98.53,Completed
456,2023-12-28 00:00:00,88,Plastic,288.504,72.126,Pending
457,2023-10-13 00:00:00,38,Plastic,75.152,18.788,Pending
458,2023-08-27 00:00:00,71,Metal,82.544,20.636,Rejected
459,2024-01-08 00:00:00,87,Metal,298.296,74.574,Completed
460,2023-06-10 00:00:00,47,Plastic,169.152,42.288,Pending
461,2023-06-02 00:00:00,66,Paper,173.384,43.346,Completed
462,2023-09-25 00:00:00,71,Glass,372.832,93.208,Rejected
463,2023-02-16 00:00:00,2,Metal,104.072,26.018,Pending
464,2023-12-14 00:00:00,42,Glass,362.04,90.51,Pending
465,2023-09-09 00:00:00,63,Metal,346.648,86.662,Pending
466,2023-07-28 00:00:00,32,Plastic,264.536,66.134,Pending
467,2023-09-07 00:00:00,17,Glass,203.68,50.92,Completed
468,2023-03-24 00:00:00,29,Organic,249.168,62.292,Rejected
469,2023-01-11 00:00:00,100,Paper,191.904,47.976,Completed
470,2023-06-18 00:00:00,52,Glass,249.12,62.28,Rejected
471,2023-06-07 00:00:00,67,Glass,42.048,10.512,Pending
472,2023-03-09 00:00:00,48,Glass,382.8,95.7,Pending
473,2024-03-19 00:00:00,89,Organic,37.512,9.378,Pending
474,2023-03-29 00:00:00,21,Metal,216.512,54.128,Completed
475,2023-06-04 00:00:00,35,Plastic,311.032,77.758,Rejected
476,2023-04-08 00:00:00,94,Glass,133.52,33.38,Pending
477,2023-10-17 00:00:00,96,Organic,293.904,73.476,Pending
478,2023-02-01 00:00:00,31,Glass,212.472,53.118,Completed
479,2023-10-02 00:00:00,50,Paper,140.992,35.248,Rejected
480,2023-04-10 00:00:00,81,Paper,143.648,35.912,Pending
481,2023-10-07 00:00:00,8,Metal,377.896,94.474,Pending
482,2023-08-21 00:00:00,13,Metal,13.976,3.494,Completed
483,2024-01-15 00:00:00,69,Glass,299.776,74.944,Rejected
484,2023-11-11 00:00:00,88,Plastic,76.464,19.116,Completed
485,2024-02-28 00:00:00,53,Metal,372.032,93.008,Rejected
486,2023-04-30 00:00:00,58,Plastic,300.848,75.212,Pending
487,2023-11-30 00:00:00,25,Organic,172.496,43.124,Pending
488,2023-03-24 00:00:00,22,Glass,320.832,80.208,Pending
489,2023-12-16 00:00:00,87,Paper,56.552,14.138,Rejected
490,2024-02-08 00:00:00,50,Plastic,243.288,60.822,Pending
491,2023-07-06 00:00:00,47,Metal,371.616,92.904,Pending
492,2023-09-16 00:00:00,48,Plastic,300.52,75.13,Pending
493,2023-11-06 00:00:00,20,Paper,143.104,35.776,Completed
494,2023-07-24 00:00:00,86,Paper,101.256,25.314,Rejected
495,2023-08-19 00:00:00,22,Glass,70.376,17.594,Rejected
496,2024-01-16 00:00:00,80,Glass,93.576,23.394,Pending
497,2024-03-22 00:00:00,70,Paper,173.8,43.45,Pending
498,2023-10-07 00:00:00,56,Glass,211.344,52.836,Pending
499,2023-04-06 00:00:00,3,Glass,188.928,47.232,Completed
500,2024-01-01 00:00:00,16,Plastic,198.168,49.542,Completed
501,2023-11-15 00:00:00,20,Glass,66.488,16.622,Pending
502,2024-02-25 00:00:00,78,Glass,78.04,19.51,Rejected
503,2024-01-12 00:00:00,81,Glass,121.968,30.492,Pending
504,2023-02-03 00:00:00,44,Metal,66.712,16.678,Completed
505,2023-12-11 00:00:00,6,Glass,202.752,50.688,Pending
506,2024-03-20 00:00:00,58,Paper,196,49,Pending
507,2023-02-11 00:00:00,55,Plastic,201.4,50.35,Pending
508,2023-07-05 00:00:00,17,Paper,335.712,83.928,Completed
509,2024-03-02 00:00:00,75,Paper,69.232,17.308,Pending
510,2023-06-04 00:00:00,95,Paper,224.632,56.158,Pending
511,2023-05-15 00:00:00,8,Glass,269.008,67.252,Pending
512,2023-08-06 00:00:00,75,Organic,379.424,94.856,Rejected
513,2024-03-26 00:00:00,25,Metal,196.216,49.054,Rejected
514,2023-06-15 00:00:00,8,Glass,28.056,7.014,Pending
515,2023-12-23 00:00:00,78,Metal,316.848,79.212,Completed
516,2023-02-26 00:00:00,96,Plastic,344.376,86.094,Completed
517,2024-01-10 00:00:00,39,Metal,183.056,45.764,Rejected
518,2023-01-27 00:00:00,37,Glass,44.872,11.218,Rejected
519,2023-11-06 00:00:00,8,Paper,244.656,61.164,Pending
520,2023-01-31 00:00:00,22,Paper,320.52,80.13,Pending
521,2024-03-03 00:00:00,64,Metal,373.2,93.3,Pending
522,2023-05-06 00:00:00,1,Plastic,147.8,36.95,Completed
523,2023-04-22 00:00:00,56,Paper,71.632,17.908,Completed
524,2023-11-02 00:00:00,71,Plastic,77.56,19.39,Completed
525,2023-08-26 00:00:00,19,Metal,164.232,41.058,Rejected
526,2023-02-17 00:00:00,56,Metal,192.968,48.242,Rejected
527,2023-09-19 00:00:00,6,Metal,349.512,87.378,Rejected
528,2023-01-13 00:00:00,9,Paper,53.448,13.362,Completed
529,2023-10-14 00:00:00,99,Organic,146.344,36.586,Rejected
530,2023-06-13 00:00:00,97,Metal,254.312,63.578,Completed
531,2023-09-20 00:00:00,68,Glass,188.608,47.152,Completed
532,2023-04-15 00:00:00,21,Paper,57.4,14.35,Rejected
533,2023-11-29 00:00:00,97,Glass,381.928,95.482,Rejected
534,2023-06-10 00:00:00,70,Organic,108.656,27.164,Rejected
535,2023-08-13 00:00:00,67,Metal,47.256,11.814,Rejected
536,2023-04-28 00:00:00,22,Organic,129.776,32.444,Rejected
537,2023-02-17 00:00:00,43,Plastic,230.912,57.728,Pending
538,2024-01-08 00:00:00,79,Glass,313.872,78.468,Rejected
539,2023-05-09 00:00:00,82,Glass,342.296,85.574,Rejected
540,2024-02-20 00:00:00,10,Glass,116.08,29.02,Completed
541,2023-07-18 00:00:00,12,Glass,89.416,22.354,Completed
542,2023-03-25 00:00:00,71,Glass,249.568,62.392,Rejected
543,2023-02-16 00:00:00,22,Metal,134.288,33.572,Rejected
544,2023-02-23 00:00:00,59,Organic,112.792,28.198,Completed
545,2023-08-30 00:00:00,35,Organic,46.632,11.658,Rejected
546,2023-05-19 00:00:00,90,Metal,327.464,81.866,Completed
547,2023-06-04 00:00:00,86,Paper,343.592,85.898,Completed
548,2024-02-13 00:00:00,74,Paper,133.504,33.376,Pending
549,2023-05-25 00:00:00,75,Paper,116.488,29.122,Pending
550,2024-01-08 00:00:00,78,Glass,114.984,28.746,Rejected
551,2023-12-24 00:00:00,5,Glass,43,10.75,Rejected
552,2023-04-04 00:00:00,66,Organic,150.28,37.57,Rejected
553,2023-05-26 00:00:00,18,Organic,39.64,9.91,Pending
554,2023-05-08 00:00:00,98,Paper,240.88,60.22,Completed
555,2024-02-14 00:00:00,64,Paper,90.872,22.718,Pending
556,2023-06-01 00:00:00,42,Paper,200.592,50.148,Pending
557,2024-02-12 00:00:00,22,Organic,336.184,84.046,Completed
558,2023-07-29 00:00:00,66,Organic,141.352,35.338,Pending
559,2023-06-29 00:00:00,16,Metal,129.064,32.266,Completed
560,2023-10-09 00:00:00,70,Metal,343.648,85.912,Pending
561,2023-04-20 00:00:00,86,Organic,114.144,28.536,Pending
562,2023-05-28 00:00:00,19,Paper,191.064,47.766,Rejected
563,2023-07-23 00:00:00,46,Plastic,162.504,40.626,Rejected
564,2023-08-12 00:00:00,37,Plastic,380.728,95.182,Completed
565,2023-09-29 00:00:00,85,Glass,204.336,51.084,Rejected
566,2023-02-25 00:00:00,70,Metal,278.44,69.61,Rejected
567,2023-04-23 00:00:00,57,Metal,59.12,14.78,Rejected
568,2024-03-09 00:00:00,20,Organic,291.336,72.834,Pending
569,2023-11-27 00:00:00,64,Paper,310.336,77.584,Completed
570,2023-09-11 00:00:00,34,Glass,169.496,42.374,Completed
571,2024-03-07 00:00:00,51,Organic,120.04,30.01,Pending
572,2023-01-14 00:00:00,84,Plastic,365.264,91.316,Rejected
573,2023-03-19 00:00:00,47,Plastic,326.248,81.562,Completed
574,2024-03-02 00:00:00,69,Metal,207.656,51.914,Pending
575,2023-10-21 00:00:00,86,Metal,283.096,70.774,Completed
576,2023-03-14 00:00:00,22,Organic,193.736,48.434,Completed
577,2023-07-13 00:00:00,15,Paper,246.04,61.51,Pending
578,2023-08-31 00:00:00,75,Metal,397.4,99.35,Rejected
579,2023-12-02 00:00:00,43,Organic,274.92,68.73,Completed
580,2023-09-29 00:00:00,77,Paper,231.64,57.91,Rejected
581,2023-08-16 00:00:00,30,Metal,22.192,5.548,Completed
582,2023-08-12 00:00:00,83,Organic,75.28,18.82,Rejected
583,2023-01-04 00:00:00,69,Glass,330.104,82.526,Completed
584,2023-04-20 00:00:00,54,Glass,396.792,99.198,Rejected
585,2023-07-31 00:00:00,13,Glass,231.448,57.862,Completed
586,2023-11-21 00:00:00,67,Organic,327.84,81.96,Pending
587,2023-04-12 00:00:00,60,Metal,159.696,39.924,Completed
588,2023-06-08 00:00:00,81,Paper,389.736,97.434,Completed
589,2023-03-06 00:00:00,6,Plastic,351.392,87.848,Rejected
590,2023-01-11 00:00:00,26,Plastic,359.08,89.77,Pending
591,2023-09-22 00:00:00,7,Plastic,24.208,6.052,Pending
592,2023-10-11 00:00:00,43,Organic,239.048,59.762,Rejected
593,2023-11-09 00:00:00,45,Plastic,269.096,67.274,Completed
594,2023-03-09 00:00:00,43,Organic,64.36,16.09,Rejected
595,2023-07-24 00:00:00,66,Organic,310.2,77.55,Completed
596,2024-02-18 00:00:00,18,Metal,214.12,53.53,Rejected
597,2024-01-07 00:00:00,47,Organic,147.248,36.812,Completed
598,2023-07-23 00:00:00,39,Paper,159.152,39.788,Rejected
599,2023-09-02 00:00:00,20,Metal,215.752,53.938,Completed
600,2023-05-21 00:00:00,79,Paper,75.024,18.756,Pending
601,2023-02-08 00:00:00,33,Metal,310.168,77.542,Pending
602,2023-12-07 00:00:00,88,Paper,361.984,90.496,Completed
603,2023-09-19 00:00:00,97,Plastic,301.264,75.316,Completed
604,2023-03-05 00:00:00,74,Glass,72.088,18.022,Completed
605,2023-05-08 00:00:00,37,Glass,199.904,49.976,Completed
606,2023-02-25 00:00:00,45,Glass,57.76,14.44,Pending
607,2023-08-24 00:00:00,92,Glass,43.816,10.954,Completed
608,2024-03-11 00:00:00,94,Plastic,202.416,50.604,Pending
609,2023-12-24 00:00:00,4,Plastic,329.208,82.302,Pending
610,2024-01-24 00:00:00,3,Organic,180.872,45.218,Pending
611,2024-03-22 00:00:00,76,Paper,327.656,81.914,Completed
612,2024-03-14 00:00:00,69,Metal,117.152,29.288,Completed
613,2023-04-12 00:00:00,86,Glass,128.272,32.068,Completed
614,2023-11-29 00:00:00,17,Paper,57.616,14.404,Pending
615,2023-08-02 00:00:00,4,Organic,353.712,88.428,Pending
616,2023-03-28 00:00:00,54,Plastic,316.584,79.146,Pending
617,2023-05-05 00:00:00,78,Glass,121.888,30.472,Pending
618,2023-07-07 00:00:00,2,Plastic,200.384,50.096,Pending
619,2023-10-20 00:00:00,32,Glass,153.04,38.26,Completed
620,2023-10-26 00:00:00,15,Paper,21.088,5.272,Completed
621,2023-02-04 00:00:00,19,Paper,194.888,48.722,Rejected
622,2024-01-24 00:00:00,59,Metal,162.256,40.564,Pending
623,2024-03-11 00:00:00,26,Plastic,271.192,67.798,Pending
624,2023-12-15 00:00:00,37,Metal,308.392,77.098,Completed
625,2023-06-16 00:00:00,81,Organic,49.776,12.444,Completed
626,2024-02-01 00:00:00,29,Plastic,63.744,15.936,Completed
627,2023-06-23 00:00:00,7,Metal,295.76,73.94,Rejected
628,2023-02-11 00:00:00,86,Organic,170.36,42.59,Pending
629,2023-08-30 00:00:00,98,Metal,312.376,78.094,Rejected
630,2023-10-01 00:00:00,40,Metal,234.68,58.67,Pending
631,2023-04-20 00:00:00,52,Organic,278.832,69.708,Completed
632,2023-05-14 00:00:00,7,Metal,41.672,10.418,Completed
633,2023-09-25 00:00:00,5,Metal,324.104,81.026,Rejected
634,2023-08-15 00:00:00,7,Glass,251.152,62.788,Completed
635,2024-03-06 00:00:00,19,Organic,333.56,83.39,Pending
636,2024-01-24 00:00:00,32,Organic,98.024,24.506,Pending
637,2023-02-15 00:00:00,15,Plastic,341.928,85.482,Completed
638,2023-09-16 00:00:00,42,Metal,242.512,60.628,Rejected
639,2023-10-21 00:00:00,13,Organic,153.608,38.402,Completed
640,2024-01-06 00:00:00,15,Glass,57.104,14.276,Rejected
641,2023-08-06 00:00:00,72,Glass,236.96,59.24,Rejected
642,2023-09-28 00:00:00,8,Paper,78.096,19.524,Rejected
643,2023-12-26 00:00:00,9,Metal,225.408,56.352,Pending
644,2023-06-23 00:00:00,79,Organic,354.656,88.664,Completed
645,2023-08-17 00:00:00,94,Glass,87.504,21.876,Rejected
646,2023-08-05 00:00:00,51,Paper,19.088,4.772,Pending
647,2023-08-08 00:00:00,83,Metal,329.264,82.316,Rejected
648,2023-09-06 00:00:00,74,Metal,172.848,43.212,Pending
649,2023-02-08 00:00:00,91,Paper,29.528,7.382,Completed
650,2023-08-08 00:00:00,48,Metal,111.912,27.978,Pending
651,2023-09-07 00:00:00,2,Plastic,194.36,48.59,Completed
652,2023-02-23 00:00:00,49,Organic,19.368,4.842,Pending
653,2023-02-24 00:00:00,98,Glass,369.776,92.444,Pending
654,2023-09-26 00:00:00,34,Paper,226.424,56.606,Pending
655,2024-03-17 00:00:00,62,Paper,314.384,78.596,Rejected
656,2023-04-12 00:00:00,20,Paper,227.472,56.868,Completed
657,2023-03-27 00:00:00,94,Paper,45.296,11.324,Completed
658,2023-07-16 00:00:00,42,Paper,368.12,92.03,Pending
659,2024-02-11 00:00:00,52,Glass,176.424,44.106,Completed
660,2023-04-06 00:00:00,22,Paper,322.272,80.568,Rejected
661,2023-12-19 00:00:00,67,Plastic,229.568,57.392,Completed
662,2023-08-16 00:00:00,42,Glass,56.488,14.122,Completed
663,2023-07-09 00:00:00,96,Paper,279.392,69.848,Rejected
664,2023-01-23 00:00:00,93,Plastic,309.576,77.394,Pending
665,2023-09-20 00:00:00,96,Metal,161.336,40.334,Pending
666,2023-10-26 00:00:00,93,Glass,190.448,47.612,Rejected
667,2023-01-17 00:00:00,24,Plastic,104.16,26.04,Rejected
668,2023-06-17 00:00:00,51,Metal,391.24,97.81,Rejected
669,2023-10-21 00:00:00,23,Organic,325.856,81.464,Completed
670,2023-01-31 00:00:00,20,Paper,362.768,90.692,Rejected
671,2023-02-19 00:00:00,34,Plastic,317.16,79.29,Pending
672,2023-04-14 00:00:00,62,Organic,91.328,22.832,Completed
673,2023-08-31 00:00:00,79,Organic,108.032,27.008,Rejected
674,2023-10-27 00:00:00,37,Plastic,303.12,75.78,Rejected
675,2023-10-30 00:00:00,38,Metal,346.256,86.564,Rejected
676,2024-01-22 00:00:00,26,Glass,35.08,8.77,Rejected
677,2023-11-01 00:00:00,96,Organic,276.432,69.108,Pending
678,2023-03-17 00:00:00,67,Paper,45.384,11.346,Rejected
679,2023-09-04 00:00:00,55,Glass,358.216,89.554,Pending
680,2024-03-09 00:00:00,87,Paper,233.456,58.364,Rejected
681,2023-01-06 00:00:00,100,Paper,135.984,33.996,Completed
682,2023-01-12 00:00:00,49,Paper,377.608,94.402,Rejected
683,2023-12-17 00:00:00,97,Organic,257.792,64.448,Completed
684,2023-07-14 00:00:00,56,Metal,376.92,94.23,Rejected
685,2023-12-10 00:00:00,48,Metal,140.648,35.162,Pending
686,2023-03-12 00:00:00,6,Metal,253.104,63.276,Rejected
687,2023-05-11 00:00:00,54,Metal,112.28,28.07,Rejected
688,2023-08-31 00:00:00,97,Plastic,8.096,2.024,Pending
689,2024-03-14 00:00:00,14,Paper,344.832,86.208,Pending
690,2023-01-20 00:00:00,46,Organic,282.504,70.626,Rejected
691,2023-02-27 00:00:00,58,Organic,243.72,60.93,Pending
692,2023-07-23 00:00:00,81,Glass,370.912,92.728,Rejected
693,2023-07-09 00:00:00,13,Plastic,341.136,85.284,Pending
694,2023-06-22 00:00:00,72,Organic,325.664,81.416,Completed
695,2023-07-09 00:00:00,49,Paper,50.576,12.644,Completed
696,2023-08-13 00:00:00,89,Plastic,317.544,79.386,Completed
697,2023-06-07 00:00:00,71,Plastic,183.832,45.958,Pending
698,2023-03-09 00:00:00,6,Metal,259.68,64.92,Rejected
699,2023-11-01 00:00:00,55,Organic,274.632,68.658,Completed
700,2024-03-07 00:00:00,84,Glass,329.408,82.352,Rejected
701,2023-03-05 00:00:00,55,Metal,272.464,68.116,Rejected
702,2024-03-10 00:00:00,19,Metal,385.184,96.296,Rejected
703,2024-02-15 00:00:00,54,Paper,138.76,34.69,Completed
704,2023-11-27 00:00:00,10,Glass,368.432,92.108,Rejected
705,2023-11-06 00:00:00,6,Glass,195.904,48.976,Completed
706,2023-02-11 00:00:00,55,Glass,214.688,53.672,Pending
707,2024-01-12 00:00:00,42,Organic,260.408,65.102,Completed
708,2023-08-26 00:00:00,28,Paper,28.792,7.198,Rejected
709,2023-04-22 00:00:00,5,Plastic,97.608,24.402,Pending
710,2023-03-15 00:00:00,21,Paper,143.008,35.752,Pending
711,2023-07-21 00:00:00,91,Organic,81,20.25,Pending
712,2024-03-09 00:00:00,91,Organic,211.632,52.908,Completed
713,2023-11-09 00:00:00,47,Organic,136.448,34.112,Pending
714,2023-10-03 00:00:00,30,Paper,33.632,8.408,Pending
715,2023-01-30 00:00:00,45,Paper,97.216,24.304,Pending
716,2023-07-25 00:00:00,77,Glass,269.576,67.394,Completed
717,2023-02-28 00:00:00,54,Glass,161.416,40.354,Rejected
718,2023-09-28 00:00:00,23,Metal,185.92,46.48,Pending
719,2023-11-04 00:00:00,54,Paper,149.48,37.37,Rejected
720,2023-02-21 00:00:00,6,Glass,120.04,30.01,Rejected
721,2023-05-02 00:00:00,92,Metal,354.328,88.582,Pending
722,2023-11-22 00:00:00,21,Paper,291.312,72.828,Completed
723,2023-05-20 00:00:00,93,Plastic,373.624,93.406,Completed
724,2023-08-27 00:00:00,37,Organic,299.184,74.796,Completed
725,2023-03-31 00:00:00,48,Metal,110.2,27.55,Rejected
726,2023-05-12 00:00:00,45,Paper,210.36,52.59,Pending
727,2023-01-14 00:00:00,22,Organic,109.808,27.452,Completed
728,2023-04-26 00:00:00,37,Glass,21.456,5.364,Rejected
729,2024-02-07 00:00:00,61,Metal,229.456,57.364,Rejected
730,2023-07-03 00:00:00,50,Paper,240.32,60.08,Pending
731,2023-04-07 00:00:00,78,Glass,231.264,57.816,Rejected
732,2023-08-05 00:00:00,14,Paper,198.264,49.566,Completed
733,2023-07-07 00:00:00,65,Plastic,86.056,21.514,Completed
734,2023-03-10 00:00:00,58,Organic,342.448,85.612,Completed
735,2023-12-20 00:00:00,55,Paper,220.28,55.07,Pending
736,2024-02-03 00:00:00,4,Plastic,69.752,17.438,Rejected
737,2023-01-02 00:00:00,3,Plastic,91.896,22.974,Pending
738,2023-06-24 00:00:00,41,Glass,47.696,11.924,Completed
739,2024-03-25 00:00:00,56,Glass,238.784,59.696,Pending
740,2023-04-28 00:00:00,53,Plastic,239.968,59.992,Completed
741,2024-02-27 00:00:00,27,Plastic,286.184,71.546,Completed
742,2024-03-22 00:00:00,4,Plastic,273.312,68.328,Rejected
743,2023-09-09 00:00:00,56,Glass,179.872,44.968,Completed
744,2023-10-15 00:00:00,9,Metal,264.672,66.168,Pending
745,2023-03-08 00:00:00,72,Glass,55.816,13.954,Pending
746,2023-10-03 00:00:00,37,Paper,296.784,74.196,Completed
747,2024-03-05 00:00:00,19,Paper,165.424,41.356,Pending
748,2023-12-19 00:00:00,68,Metal,262.04,65.51,Pending
749,2023-01-11 00:00:00,79,Metal,204.912,51.228,Pending
750,2023-07-25 00:00:00,58,Glass,345.832,86.458,Pending
751,2023-05-30 00:00:00,42,Plastic,109.096,27.274,Completed
752,2024-01-19 00:00:00,4,Plastic,356.424,89.106,Pending
753,2023-08-16 00:00:00,36,Metal,274.96,68.74,Pending
754,2023-07-24 00:00:00,78,Organic,284.752,71.188,Pending
755,2023-10-01 00:00:00,38,Paper,349.368,87.342,Rejected
756,2023-10-08 00:00:00,31,Organic,130.12,32.53,Completed
757,2023-02-04 00:00:00,45,Organic,65.824,16.456,Rejected
758,2024-03-10 00:00:00,91,Plastic,44.744,11.186,Rejected
759,2024-01-31 00:00:00,7,Paper,363.04,90.76,Completed
760,2024-02-20 00:00:00,53,Paper,95.952,23.988,Pending
761,2023-11-04 00:00:00,74,Glass,167.144,41.786,Rejected
762,2023-08-24 00:00:00,69,Organic,306.176,76.544,Pending
763,2024-03-08 00:00:00,23,Plastic,161.472,40.368,Pending
764,2023-01-11 00:00:00,52,Paper,42.824,10.706,Rejected
765,2023-04-11 00:00:00,23,Organic,299.456,74.864,Pending
766,2023-04-27 00:00:00,100,Metal,60.56,15.14,Pending
767,2023-04-18 00:00:00,5,Organic,149.376,37.344,Completed
768,2023-12-12 00:00:00,99,Organic,354.032,88.508,Rejected
769,2023-04-27 00:00:00,40,Glass,170.376,42.594,Completed
770,2023-03-01 00:00:00,23,Organic,353.776,88.444,Pending
771,2024-01-06 00:00:00,97,Organic,22.616,5.654,Completed
772,2023-04-06 00:00:00,25,Metal,140.24,35.06,Rejected
773,2023-07-09 00:00:00,69,Paper,233.008,58.252,Rejected
774,2023-10-28 00:00:00,34,Paper,380.488,95.122,Completed
775,2023-05-14 00:00:00,96,Glass,113.336,28.334,Completed
776,2023-06-27 00:00:00,12,Organic,267.616,66.904,Rejected
777,2023-08-24 00:00:00,48,Metal,158.664,39.666,Pending
778,2023-02-24 00:00:00,72,Glass,354.344,88.586,Pending
779,2023-07-11 00:00:00,27,Organic,276.112,69.028,Pending
