inward_id,date,user_id,material_type,quantity,vendor,status
383,2023-02-15 00:00:00,57,Organic,295.27,Vendor_4,Completed
384,2023-12-26 00:00:00,67,Organic,94.7,Vendor_9,Pending
385,2024-03-01 00:00:00,11,Plastic,263.54,Vendor_17,Pending
386,2023-01-23 00:00:00,34,Glass,115.67,Vendor_18,Completed
387,2024-02-21 00:00:00,72,Paper,299.08,Vendor_14,Pending
388,2024-03-21 00:00:00,94,Plastic,14.57,Vendor_45,Completed
389,2023-02-21 00:00:00,99,Metal,422.23,Vendor_38,Rejected
390,2023-08-21 00:00:00,29,Paper,120.15,Vendor_14,Rejected
391,2023-09-28 00:00:00,8,Organic,13.59,Vendor_4,Pending
392,2023-07-23 00:00:00,72,Plastic,487.47,Vendor_28,Rejected
393,2023-05-26 00:00:00,18,Plastic,283,Vendor_34,Pending
394,2023-09-20 00:00:00,16,Organic,304.97,Vendor_20,Rejected
395,2023-04-20 00:00:00,80,Metal,163.04,Vendor_47,Rejected
396,2023-10-14 00:00:00,72,Metal,54.79,Vendor_50,Pending
397,2023-08-04 00:00:00,92,Metal,219.35,Vendor_24,Pending
398,2023-05-17 00:00:00,32,Organic,432.51,Vendor_13,Rejected
399,2024-03-07 00:00:00,6,Organic,408.29,Vendor_24,Completed
400,2023-10-25 00:00:00,11,Glass,44.87,Vendor_25,Rejected
401,2023-08-31 00:00:00,30,Plastic,183.66,Vendor_45,Completed
402,2023-06-18 00:00:00,77,Plastic,467.45,Vendor_6,Completed
403,2024-03-10 00:00:00,52,Plastic,306.2,Vendor_7,Rejected
404,2023-09-07 00:00:00,70,Metal,332.24,Vendor_45,Rejected
405,2023-05-05 00:00:00,55,Metal,428.34,Vendor_39,Pending
406,2023-03-06 00:00:00,62,Metal,239.24,Vendor_4,Completed
407,2024-02-02 00:00:00,29,Glass,256.46,Vendor_10,Pending
408,2023-06-25 00:00:00,2,Organic,333.69,Vendor_33,Pending
409,2023-08-23 00:00:00,3,Plastic,362.03,Vendor_37,Rejected
410,2023-04-05 00:00:00,21,Plastic,149.77,Vendor_35,Completed
411,2023-04-19 00:00:00,98,Metal,174.29,Vendor_14,Pending
412,2023-10-05 00:00:00,20,Metal,246.8,Vendor_18,Pending
413,2023-04-07 00:00:00,98,Organic,37.93,Vendor_11,Completed
414,2023-07-28 00:00:00,40,Glass,153.87,Vendor_23,Completed
415,2023-08-26 00:00:00,4,Glass,321.88,Vendor_6,Completed
416,2023-11-16 00:00:00,34,Glass,447.46,Vendor_17,Pending
417,2023-03-14 00:00:00,68,Plastic,38.19,Vendor_27,Pending
418,2023-06-06 00:00:00,81,Paper,261.32,Vendor_43,Pending
419,2023-12-05 00:00:00,58,Metal,131.26,Vendor_21,Pending
420,2023-09-08 00:00:00,50,Glass,413.9,Vendor_13,Completed
421,2023-02-22 00:00:00,85,Metal,488.59,Vendor_41,Completed
422,2023-07-25 00:00:00,88,Paper,224.22,Vendor_4,Rejected
423,2023-05-10 00:00:00,55,Metal,408.81,Vendor_40,Completed
424,2023-05-19 00:00:00,49,Glass,384.46,Vendor_9,Rejected
425,2023-06-09 00:00:00,14,Metal,146.46,Vendor_39,Rejected
426,2023-03-26 00:00:00,64,Paper,449.87,Vendor_31,Completed
427,2024-02-20 00:00:00,86,Organic,209.89,Vendor_20,Pending
428,2023-06-05 00:00:00,51,Paper,318.39,Vendor_17,Pending
429,2023-07-30 00:00:00,24,Metal,312.57,Vendor_19,Rejected
430,2023-08-24 00:00:00,60,Glass,146.74,Vendor_7,Pending
431,2023-08-24 00:00:00,29,Organic,445.56,Vendor_6,Pending
432,2023-03-03 00:00:00,28,Organic,49.37,Vendor_42,Rejected
433,2023-07-15 00:00:00,77,Glass,342.78,Vendor_17,Completed
434,2023-06-27 00:00:00,94,Glass,35.59,Vendor_19,Pending
435,2023-07-05 00:00:00,5,Paper,193.7,Vendor_21,Pending
436,2023-10-24 00:00:00,48,Glass,240.22,Vendor_12,Completed
437,2023-12-17 00:00:00,45,Glass,492.78,Vendor_4,Rejected
438,2023-02-18 00:00:00,6,Plastic,49.06,Vendor_32,Completed
439,2023-11-07 00:00:00,97,Plastic,497.18,Vendor_44,Pending
440,2023-06-16 00:00:00,83,Metal,169.42,Vendor_31,Pending
441,2023-02-25 00:00:00,72,Metal,26.68,Vendor_25,Rejected
442,2024-03-17 00:00:00,77,Organic,383.26,Vendor_43,Completed
443,2023-06-06 00:00:00,64,Metal,343.55,Vendor_4,Completed
444,2023-10-02 00:00:00,87,Plastic,388.6,Vendor_48,Rejected
445,2024-02-13 00:00:00,85,Organic,164.13,Vendor_40,Completed
446,2024-02-05 00:00:00,38,Organic,50.52,Vendor_7,Pending
447,2024-01-31 00:00:00,71,Glass,75.87,Vendor_38,Pending
448,2023-12-06 00:00:00,35,Plastic,351.88,Vendor_7,Pending
449,2023-08-18 00:00:00,94,Glass,110.46,Vendor_33,Completed
450,2023-11-13 00:00:00,30,Plastic,148.99,Vendor_45,Pending
451,2024-02-17 00:00:00,63,Glass,441.67,Vendor_22,Pending
452,2024-01-17 00:00:00,98,Metal,180.61,Vendor_14,Rejected
453,2023-08-31 00:00:00,50,Glass,248.63,Vendor_44,Pending
454,2023-03-28 00:00:00,40,Organic,326.27,Vendor_8,Pending
455,2023-02-03 00:00:00,17,Metal,442.69,Vendor_37,Completed
456,2023-11-26 00:00:00,57,Paper,402.24,Vendor_48,Completed
457,2023-03-17 00:00:00,88,Metal,290.24,Vendor_28,Pending
458,2023-03-31 00:00:00,71,Organic,212.06,Vendor_38,Rejected
459,2023-11-01 00:00:00,42,Metal,14.26,Vendor_42,Pending
460,2023-01-14 00:00:00,67,Organic,73.4,Vendor_22,Completed
461,2023-05-26 00:00:00,25,Paper,231.64,Vendor_11,Rejected
462,2023-05-23 00:00:00,73,Glass,255.15,Vendor_45,Rejected
463,2023-08-08 00:00:00,86,Metal,469.23,Vendor_22,Rejected
464,2023-07-07 00:00:00,100,Organic,462.29,Vendor_13,Pending
465,2023-01-23 00:00:00,98,Paper,308.41,Vendor_42,Rejected
466,2023-08-13 00:00:00,55,Paper,454.72,Vendor_27,Completed
467,2024-01-18 00:00:00,36,Glass,458.57,Vendor_7,Rejected
468,2023-01-03 00:00:00,9,Paper,396.48,Vendor_27,Pending
469,2023-01-08 00:00:00,31,Organic,201.32,Vendor_8,Pending
470,2023-07-27 00:00:00,16,Organic,393.38,Vendor_11,Completed
471,2023-01-13 00:00:00,57,Organic,36.83,Vendor_9,Pending
472,2024-01-02 00:00:00,82,Metal,225.66,Vendor_35,Pending
473,2024-03-08 00:00:00,89,Plastic,444.33,Vendor_43,Rejected
474,2023-03-27 00:00:00,36,Plastic,445.7,Vendor_35,Completed
475,2023-04-28 00:00:00,19,Paper,434.13,Vendor_19,Completed
476,2023-08-15 00:00:00,18,Organic,305.95,Vendor_35,Rejected
477,2023-03-30 00:00:00,54,Organic,480.02,Vendor_26,Completed
478,2024-01-28 00:00:00,30,Paper,228.55,Vendor_40,Rejected
479,2023-06-22 00:00:00,77,Metal,320.78,Vendor_30,Rejected
480,2023-01-08 00:00:00,43,Metal,419.07,Vendor_26,Pending
481,2023-08-27 00:00:00,18,Plastic,126.23,Vendor_19,Pending
482,2024-03-10 00:00:00,16,Organic,138.17,Vendor_22,Completed
483,2023-10-11 00:00:00,13,Plastic,136.86,Vendor_44,Rejected
484,2023-10-05 00:00:00,59,Organic,393.14,Vendor_19,Pending
485,2023-06-28 00:00:00,53,Metal,65.47,Vendor_14,Pending
486,2023-11-04 00:00:00,4,Glass,127.28,Vendor_11,Pending
487,2023-12-11 00:00:00,77,Plastic,252.24,Vendor_43,Rejected
488,2023-01-04 00:00:00,93,Metal,369.09,Vendor_16,Completed
489,2023-11-05 00:00:00,28,Organic,231.09,Vendor_3,Pending
490,2023-07-30 00:00:00,37,Plastic,179.4,Vendor_29,Rejected
491,2024-01-01 00:00:00,44,Organic,151.24,Vendor_8,Pending
492,2024-02-10 00:00:00,19,Metal,166.69,Vendor_19,Completed
493,2023-04-19 00:00:00,44,Paper,115.74,Vendor_50,Rejected
494,2024-03-10 00:00:00,21,Organic,425.26,Vendor_34,Pending
495,2023-12-21 00:00:00,1,Organic,408.09,Vendor_28,Completed
496,2023-09-04 00:00:00,91,Plastic,335.04,Vendor_33,Rejected
497,2023-09-21 00:00:00,37,Paper,398.13,Vendor_29,Rejected
498,2023-01-08 00:00:00,38,Paper,190.94,Vendor_2,Rejected
499,2023-07-17 00:00:00,26,Paper,282.71,Vendor_37,Rejected
500,2023-06-22 00:00:00,41,Glass,224.6,Vendor_11,Pending
501,2023-09-30 00:00:00,37,Metal,71,Vendor_43,Pending
502,2023-11-08 00:00:00,68,Organic,77.55,Vendor_8,Rejected
503,2023-01-22 00:00:00,14,Organic,346.52,Vendor_8,Rejected
504,2023-03-25 00:00:00,84,Glass,427.44,Vendor_36,Rejected
505,2024-03-10 00:00:00,99,Glass,168.51,Vendor_49,Completed
506,2024-03-08 00:00:00,37,Glass,25.65,Vendor_11,Pending
507,2023-03-31 00:00:00,73,Metal,486.48,Vendor_27,Rejected
508,2024-02-27 00:00:00,71,Glass,52.78,Vendor_40,Completed
509,2023-08-10 00:00:00,61,Paper,196.7,Vendor_29,Completed
510,2023-09-15 00:00:00,17,Plastic,67.65,Vendor_1,Rejected
511,2024-02-15 00:00:00,38,Organic,267.6,Vendor_31,Pending
512,2023-12-22 00:00:00,21,Organic,282.1,Vendor_45,Pending
513,2023-05-25 00:00:00,37,Paper,169.02,Vendor_50,Pending
514,2023-07-13 00:00:00,43,Paper,380.11,Vendor_31,Rejected
515,2023-12-21 00:00:00,76,Plastic,134.66,Vendor_2,Rejected
516,2024-02-24 00:00:00,56,Glass,122.85,Vendor_36,Completed
517,2023-04-27 00:00:00,10,Paper,259.35,Vendor_8,Pending
518,2023-02-13 00:00:00,62,Plastic,15.15,Vendor_9,Pending
519,2023-05-27 00:00:00,30,Organic,422.65,Vendor_38,Completed
520,2023-05-11 00:00:00,19,Organic,313.46,Vendor_12,Pending
521,2023-08-05 00:00:00,1,Organic,106.7,Vendor_48,Pending
522,2023-08-28 00:00:00,36,Organic,341.63,Vendor_39,Completed
523,2023-09-24 00:00:00,37,Glass,435.32,Vendor_27,Rejected
524,2024-02-13 00:00:00,39,Organic,336.33,Vendor_50,Rejected
525,2023-09-12 00:00:00,5,Plastic,279.77,Vendor_48,Pending
526,2023-10-03 00:00:00,46,Organic,250.86,Vendor_10,Pending
527,2023-08-25 00:00:00,98,Glass,91.81,Vendor_23,Rejected
528,2023-10-11 00:00:00,84,Glass,31.86,Vendor_17,Pending
529,2023-10-07 00:00:00,51,Plastic,308.02,Vendor_25,Completed
530,2023-01-07 00:00:00,6,Glass,116.66,Vendor_3,Rejected
531,2023-04-21 00:00:00,86,Paper,86.38,Vendor_6,Rejected
532,2023-10-17 00:00:00,86,Paper,416.99,Vendor_4,Pending
533,2023-05-27 00:00:00,18,Organic,170.94,Vendor_8,Pending
534,2023-09-06 00:00:00,6,Metal,484.26,Vendor_28,Completed
535,2023-07-11 00:00:00,8,Paper,300.8,Vendor_32,Rejected
536,2023-01-15 00:00:00,9,Glass,23.67,Vendor_26,Pending
537,2023-11-26 00:00:00,56,Plastic,154.05,Vendor_42,Completed
538,2024-03-13 00:00:00,24,Plastic,268.37,Vendor_36,Rejected
539,2023-11-12 00:00:00,62,Metal,78.09,Vendor_41,Rejected
540,2023-12-07 00:00:00,46,Paper,13.76,Vendor_31,Rejected
541,2024-01-23 00:00:00,88,Organic,495.55,Vendor_27,Completed
542,2023-08-10 00:00:00,87,Plastic,398.09,Vendor_36,Completed
543,2024-01-25 00:00:00,19,Organic,178.19,Vendor_36,Rejected
544,2023-11-13 00:00:00,14,Metal,151.59,Vendor_28,Rejected
545,2023-07-21 00:00:00,56,Organic,114.6,Vendor_2,Pending
546,2023-06-07 00:00:00,66,Paper,458.84,Vendor_43,Pending
547,2023-04-30 00:00:00,17,Organic,444.82,Vendor_39,Rejected
548,2023-03-07 00:00:00,92,Organic,348.26,Vendor_29,Completed
549,2024-01-13 00:00:00,48,Plastic,113.02,Vendor_15,Completed
550,2023-08-06 00:00:00,49,Paper,319.28,Vendor_26,Completed
551,2023-06-07 00:00:00,11,Glass,414.31,Vendor_28,Rejected
552,2024-01-16 00:00:00,89,Glass,228.74,Vendor_27,Rejected
553,2023-03-19 00:00:00,20,Glass,284.18,Vendor_15,Completed
554,2023-05-12 00:00:00,80,Plastic,51.27,Vendor_42,Completed
555,2023-05-17 00:00:00,77,Organic,235.02,Vendor_10,Rejected
556,2023-03-12 00:00:00,69,Organic,315.57,Vendor_40,Pending
557,2023-07-02 00:00:00,61,Glass,341.79,Vendor_5,Rejected
558,2023-03-23 00:00:00,84,Glass,395.83,Vendor_11,Completed
559,2023-06-22 00:00:00,20,Glass,457.23,Vendor_40,Pending
560,2024-01-16 00:00:00,69,Glass,243.67,Vendor_50,Rejected
561,2023-06-04 00:00:00,5,Plastic,187.85,Vendor_49,Rejected
562,2024-02-03 00:00:00,13,Paper,474.53,Vendor_48,Rejected
563,2024-01-03 00:00:00,82,Metal,291.26,Vendor_6,Completed
564,2023-01-18 00:00:00,17,Paper,325.71,Vendor_15,Pending
565,2024-03-12 00:00:00,28,Paper,50.71,Vendor_40,Pending
566,2023-04-03 00:00:00,94,Organic,280.36,Vendor_44,Completed
567,2024-02-28 00:00:00,28,Paper,328.99,Vendor_5,Pending
568,2023-06-21 00:00:00,24,Glass,398.3,Vendor_32,Pending
569,2023-05-21 00:00:00,89,Glass,26.82,Vendor_37,Rejected
570,2024-03-05 00:00:00,80,Metal,106.04,Vendor_33,Completed
571,2023-01-14 00:00:00,71,Glass,394.59,Vendor_38,Completed
572,2023-08-22 00:00:00,38,Organic,69.45,Vendor_9,Pending
573,2023-12-15 00:00:00,91,Plastic,70.67,Vendor_9,Pending
574,2023-10-04 00:00:00,95,Plastic,342.39,Vendor_36,Pending
575,2023-10-22 00:00:00,25,Glass,257.84,Vendor_11,Pending
576,2023-11-21 00:00:00,69,Plastic,433.86,Vendor_29,Rejected
577,2023-05-23 00:00:00,30,Plastic,99.47,Vendor_9,Rejected
578,2023-04-15 00:00:00,47,Organic,89.97,Vendor_10,Completed
579,2024-03-11 00:00:00,80,Metal,147.96,Vendor_22,Completed
580,2023-05-20 00:00:00,42,Glass,122.19,Vendor_2,Rejected
581,2023-04-13 00:00:00,52,Metal,417.93,Vendor_35,Pending
582,2024-01-05 00:00:00,44,Metal,132.11,Vendor_19,Completed
583,2023-02-08 00:00:00,94,Paper,446.82,Vendor_15,Pending
584,2024-02-26 00:00:00,35,Glass,149.74,Vendor_48,Completed
585,2023-11-19 00:00:00,37,Plastic,236.98,Vendor_44,Completed
586,2023-05-26 00:00:00,83,Glass,275.9,Vendor_25,Completed
587,2023-07-23 00:00:00,22,Glass,223.77,Vendor_28,Completed
588,2023-11-01 00:00:00,1,Glass,18.03,Vendor_21,Completed
589,2023-12-03 00:00:00,70,Metal,356.78,Vendor_39,Pending
590,2023-05-09 00:00:00,14,Organic,107,Vendor_38,Rejected
591,2023-08-07 00:00:00,75,Metal,208.02,Vendor_26,Pending
592,2023-12-15 00:00:00,77,Glass,473.33,Vendor_47,Pending
593,2023-02-23 00:00:00,93,Glass,289.22,Vendor_10,Completed
594,2023-05-27 00:00:00,69,Metal,491.19,Vendor_29,Pending
595,2023-01-15 00:00:00,23,Plastic,209.98,Vendor_32,Rejected
596,2023-09-10 00:00:00,39,Paper,43.36,Vendor_22,Completed
597,2023-04-14 00:00:00,28,Glass,237.41,Vendor_4,Rejected
598,2024-03-05 00:00:00,76,Glass,64.89,Vendor_7,Rejected
599,2023-05-06 00:00:00,97,Organic,439.58,Vendor_39,Completed
600,2023-10-29 00:00:00,94,Organic,396.67,Vendor_24,Completed
601,2023-11-04 00:00:00,80,Paper,198.42,Vendor_4,Pending
602,2024-03-05 00:00:00,34,Metal,184.88,Vendor_25,Pending
603,2023-04-12 00:00:00,19,Paper,483.82,Vendor_26,Pending
604,2023-05-22 00:00:00,99,Glass,35.2,Vendor_40,Completed
605,2023-08-06 00:00:00,77,Organic,253.45,Vendor_5,Rejected
606,2023-04-20 00:00:00,73,Plastic,343.79,Vendor_37,Pending
607,2023-01-27 00:00:00,35,Plastic,73.1,Vendor_44,Pending
608,2023-09-28 00:00:00,77,Glass,383.49,Vendor_11,Rejected
609,2023-07-18 00:00:00,67,Plastic,255.65,Vendor_41,Pending
610,2023-06-12 00:00:00,24,Plastic,361.22,Vendor_5,Completed
611,2023-08-19 00:00:00,78,Paper,267.98,Vendor_33,Pending
612,2024-01-13 00:00:00,70,Organic,260.57,Vendor_17,Rejected
613,2023-09-21 00:00:00,13,Plastic,486.04,Vendor_47,Rejected
614,2023-12-30 00:00:00,94,Plastic,472.85,Vendor_14,Pending
615,2023-10-09 00:00:00,100,Organic,90.38,Vendor_43,Completed
616,2023-12-11 00:00:00,73,Glass,488.01,Vendor_44,Completed
617,2023-11-08 00:00:00,9,Metal,335.39,Vendor_23,Completed
618,2023-01-19 00:00:00,37,Metal,190.88,Vendor_31,Completed
619,2023-11-25 00:00:00,88,Paper,94.31,Vendor_19,Pending
620,2023-05-16 00:00:00,7,Metal,135.07,Vendor_12,Completed
621,2024-01-28 00:00:00,32,Glass,179.73,Vendor_16,Pending
622,2023-08-06 00:00:00,51,Plastic,35.02,Vendor_18,Pending
623,2023-05-31 00:00:00,35,Metal,441.72,Vendor_23,Completed
624,2023-09-02 00:00:00,99,Plastic,188.18,Vendor_21,Completed
625,2024-03-06 00:00:00,74,Glass,102.31,Vendor_12,Rejected
626,2023-12-05 00:00:00,40,Metal,18.16,Vendor_10,Pending
627,2024-02-17 00:00:00,59,Metal,392.64,Vendor_29,Completed
628,2024-03-17 00:00:00,48,Metal,359.67,Vendor_15,Pending
629,2023-06-04 00:00:00,85,Paper,450.81,Vendor_1,Pending
630,2023-03-17 00:00:00,88,Organic,39.91,Vendor_37,Pending
631,2024-02-17 00:00:00,24,Organic,451.25,Vendor_30,Rejected
632,2024-01-15 00:00:00,28,Metal,35.96,Vendor_11,Pending
633,2023-03-13 00:00:00,75,Plastic,466.4,Vendor_29,Pending
634,2023-09-21 00:00:00,31,Plastic,385.6,Vendor_47,Pending
635,2023-10-11 00:00:00,80,Plastic,271.77,Vendor_23,Pending
636,2023-03-23 00:00:00,72,Organic,455.78,Vendor_38,Pending
637,2023-07-05 00:00:00,36,Paper,66.83,Vendor_26,Rejected
638,2023-03-07 00:00:00,99,Metal,480.74,Vendor_46,Rejected
639,2023-08-13 00:00:00,8,Glass,28.78,Vendor_10,Pending
640,2023-03-01 00:00:00,61,Plastic,132.12,Vendor_38,Pending
641,2023-10-28 00:00:00,13,Plastic,379.03,Vendor_42,Rejected
642,2023-06-26 00:00:00,7,Paper,380.65,Vendor_12,Pending
643,2023-01-09 00:00:00,28,Plastic,156.92,Vendor_30,Rejected
644,2024-01-24 00:00:00,44,Plastic,220.61,Vendor_49,Pending
645,2024-01-25 00:00:00,61,Paper,63.53,Vendor_9,Rejected
646,2023-03-05 00:00:00,66,Plastic,465.26,Vendor_4,Completed
647,2024-03-24 00:00:00,4,Organic,177.81,Vendor_31,Rejected
648,2023-03-29 00:00:00,95,Plastic,271.96,Vendor_29,Pending
649,2023-12-25 00:00:00,39,Plastic,112.35,Vendor_32,Completed
650,2023-01-08 00:00:00,42,Paper,334.61,Vendor_13,Rejected
651,2023-07-01 00:00:00,7,Organic,351.3,Vendor_26,Completed
652,2024-02-10 00:00:00,43,Metal,30.35,Vendor_50,Rejected
653,2023-01-10 00:00:00,51,Plastic,340.72,Vendor_29,Completed
654,2023-03-27 00:00:00,43,Plastic,381.78,Vendor_30,Rejected
655,2023-06-15 00:00:00,39,Organic,139.64,Vendor_47,Rejected
656,2023-08-22 00:00:00,27,Glass,301.91,Vendor_2,Completed
657,2023-08-25 00:00:00,4,Glass,119.29,Vendor_40,Completed
658,2023-03-25 00:00:00,76,Plastic,333.07,Vendor_46,Rejected
659,2023-04-09 00:00:00,72,Glass,202.73,Vendor_9,Rejected
660,2023-11-11 00:00:00,50,Organic,325.7,Vendor_31,Rejected
661,2023-06-12 00:00:00,67,Plastic,81.91,Vendor_36,Pending
662,2023-09-19 00:00:00,7,Glass,295.31,Vendor_7,Rejected
663,2024-01-20 00:00:00,78,Organic,88.46,Vendor_26,Rejected
664,2023-07-05 00:00:00,51,Metal,445.75,Vendor_40,Pending
665,2023-10-13 00:00:00,97,Metal,157.44,Vendor_8,Rejected
666,2023-01-24 00:00:00,2,Paper,74.52,Vendor_9,Completed
667,2023-09-23 00:00:00,39,Paper,391.95,Vendor_24,Rejected
668,2023-08-29 00:00:00,9,Metal,166.05,Vendor_5,Rejected
669,2024-02-28 00:00:00,96,Paper,275.38,Vendor_4,Completed
670,2023-06-07 00:00:00,42,Plastic,258.51,Vendor_42,Rejected
671,2023-11-24 00:00:00,19,Plastic,440.81,Vendor_46,Pending
672,2023-05-23 00:00:00,42,Metal,269.77,Vendor_46,Completed
673,2023-09-14 00:00:00,3,Glass,29.27,Vendor_6,Completed
674,2023-02-02 00:00:00,41,Glass,443.57,Vendor_23,Pending
675,2023-03-07 00:00:00,90,Paper,182.02,Vendor_28,Rejected
676,2024-02-09 00:00:00,62,Metal,492.03,Vendor_22,Completed
677,2024-01-01 00:00:00,63,Metal,57.84,Vendor_3,Rejected
678,2023-07-05 00:00:00,54,Paper,463.59,Vendor_30,Completed
679,2023-12-11 00:00:00,55,Glass,196.59,Vendor_37,Rejected
680,2023-07-29 00:00:00,97,Plastic,146.34,Vendor_48,Pending
681,2023-08-23 00:00:00,30,Organic,134.34,Vendor_42,Rejected
682,2023-01-19 00:00:00,11,Organic,14.33,Vendor_50,Rejected
683,2023-09-19 00:00:00,22,Glass,491.27,Vendor_7,Rejected
684,2023-07-14 00:00:00,33,Organic,240.35,Vendor_41,Completed
685,2023-05-24 00:00:00,51,Metal,356.55,Vendor_8,Pending
686,2023-03-11 00:00:00,20,Plastic,461.5,Vendor_20,Rejected
687,2023-11-28 00:00:00,20,Paper,34.82,Vendor_46,Rejected
688,2023-02-15 00:00:00,92,Glass,165.68,Vendor_48,Rejected
689,2024-02-14 00:00:00,3,Paper,98.4,Vendor_7,Completed
690,2023-06-25 00:00:00,74,Plastic,178.51,Vendor_18,Pending
691,2023-03-23 00:00:00,45,Organic,342.77,Vendor_28,Pending
692,2023-01-24 00:00:00,49,Plastic,17.81,Vendor_17,Rejected
693,2024-02-03 00:00:00,50,Glass,429.86,Vendor_23,Rejected
694,2023-12-22 00:00:00,18,Plastic,20.72,Vendor_31,Pending
695,2023-10-26 00:00:00,70,Paper,78.96,Vendor_7,Rejected
696,2023-03-24 00:00:00,92,Paper,248.33,Vendor_13,Completed
697,2023-02-10 00:00:00,56,Organic,119.52,Vendor_28,Rejected
698,2023-02-03 00:00:00,70,Metal,21.24,Vendor_38,Completed
699,2023-02-12 00:00:00,20,Plastic,40.44,Vendor_2,Pending
700,2023-11-27 00:00:00,2,Metal,192.08,Vendor_15,Pending
701,2023-01-22 00:00:00,95,Paper,346.99,Vendor_6,Rejected
702,2023-03-01 00:00:00,72,Paper,60.89,Vendor_46,Pending
703,2024-01-07 00:00:00,86,Glass,449.44,Vendor_27,Pending
704,2023-12-31 00:00:00,49,Organic,154.76,Vendor_40,Pending
705,2024-01-16 00:00:00,6,Glass,108.3,Vendor_31,Pending
706,2023-10-06 00:00:00,81,Metal,347.81,Vendor_17,Completed
707,2023-06-25 00:00:00,61,Metal,120.73,Vendor_48,Pending
708,2023-01-30 00:00:00,1,Organic,184.51,Vendor_34,Pending
709,2023-07-19 00:00:00,61,Organic,339.39,Vendor_10,Rejected
710,2023-12-16 00:00:00,3,Plastic,218.37,Vendor_19,Completed
711,2023-05-22 00:00:00,86,Organic,247.77,Vendor_47,Rejected
712,2023-10-21 00:00:00,15,Organic,369.91,Vendor_29,Rejected
713,2023-06-25 00:00:00,72,Metal,146.97,Vendor_35,Pending
714,2024-01-04 00:00:00,12,Paper,215.94,Vendor_31,Rejected
715,2023-11-02 00:00:00,98,Paper,451.6,Vendor_34,Pending
716,2024-01-12 00:00:00,46,Organic,156.71,Vendor_48,Pending
717,2023-09-08 00:00:00,16,Plastic,288.01,Vendor_16,Rejected
718,2023-03-14 00:00:00,100,Plastic,160.78,Vendor_25,Pending
719,2023-12-15 00:00:00,50,Organic,135.96,Vendor_37,Pending
720,2024-03-12 00:00:00,88,Organic,475.1,Vendor_43,Rejected
721,2023-12-23 00:00:00,48,Metal,346.42,Vendor_2,Rejected
722,2023-06-28 00:00:00,5,Glass,411.81,Vendor_38,Completed
723,2023-11-11 00:00:00,74,Glass,407.09,Vendor_1,Pending
724,2023-09-05 00:00:00,16,Organic,283.33,Vendor_9,Completed
725,2024-03-16 00:00:00,15,Organic,481.33,Vendor_32,Completed
726,2023-07-21 00:00:00,42,Plastic,498.99,Vendor_11,Completed
727,2023-04-28 00:00:00,33,Metal,95.2,Vendor_42,Rejected
728,2023-03-20 00:00:00,72,Glass,62.77,Vendor_21,Rejected
729,2023-05-08 00:00:00,12,Glass,283.96,Vendor_5,Pending
730,2023-03-25 00:00:00,62,Metal,91.47,Vendor_27,Pending
731,2023-12-11 00:00:00,45,Paper,380.02,Vendor_15,Rejected
732,2023-04-21 00:00:00,80,Plastic,382.13,Vendor_38,Pending
733,2024-01-09 00:00:00,38,Metal,457.42,Vendor_34,Pending
734,2024-02-28 00:00:00,63,Paper,451.82,Vendor_20,Completed
735,2024-01-15 00:00:00,67,Organic,369.02,Vendor_36,Completed
736,2024-01-03 00:00:00,79,Glass,284.81,Vendor_46,Rejected
737,2023-08-26 00:00:00,38,Glass,321.7,Vendor_6,Rejected
738,2023-10-14 00:00:00,11,Organic,178.09,Vendor_6,Completed
739,2023-08-07 00:00:00,67,Metal,483.47,Vendor_21,Rejected
740,2024-02-01 00:00:00,6,Plastic,365.91,Vendor_26,Pending
741,2023-05-18 00:00:00,65,Organic,328.68,Vendor_12,Pending
742,2023-12-28 00:00:00,98,Paper,158.57,Vendor_31,Completed
743,2023-06-30 00:00:00,38,Metal,419.76,Vendor_12,Rejected
744,2023-02-09 00:00:00,11,Plastic,342.02,Vendor_16,Pending
745,2024-01-27 00:00:00,25,Plastic,328.31,Vendor_19,Completed
746,2023-01-13 00:00:00,73,Glass,269.39,Vendor_7,Completed
747,2023-01-15 00:00:00,96,Plastic,277.45,Vendor_50,Pending
748,2023-08-08 00:00:00,91,Paper,94.2,Vendor_29,Pending
