baling_id,date,user_id,material_type,baled_qty,status
473,2024-03-05 00:00:00,91,Plastic,194.301,Rejected
474,2023-07-18 00:00:00,42,Paper,324.288,Pending
475,2023-02-24 00:00:00,71,Organic,327.294,Completed
476,2023-02-18 00:00:00,63,Organic,327.213,Rejected
477,2023-02-11 00:00:00,73,Glass,11.628,Pending
478,2024-03-22 00:00:00,63,Glass,286.515,Pending
479,2023-07-27 00:00:00,33,Organic,121.248,Pending
480,2023-03-06 00:00:00,36,Plastic,201.339,Rejected
481,2023-01-04 00:00:00,63,Organic,59.643,Pending
482,2024-02-05 00:00:00,79,Plastic,247.725,Rejected
483,2023-07-28 00:00:00,82,Plastic,168.507,Rejected
484,2023-07-23 00:00:00,86,Organic,192.303,Rejected
485,2024-02-21 00:00:00,75,Organic,389.601,Pending
486,2023-04-01 00:00:00,33,Paper,125.658,Pending
487,2023-01-27 00:00:00,69,Glass,144.711,Rejected
488,2023-03-25 00:00:00,48,Metal,81.819,Rejected
489,2023-11-16 00:00:00,11,Metal,20.493,Pending
490,2023-03-24 00:00:00,67,Organic,211.959,Completed
491,2023-09-15 00:00:00,85,Plastic,377.784,Completed
492,2024-02-12 00:00:00,90,Glass,233.559,Rejected
493,2023-03-01 00:00:00,100,Glass,367.146,Rejected
494,2023-01-01 00:00:00,90,Glass,87.912,Completed
495,2023-03-02 00:00:00,2,Organic,9.351,Completed
496,2023-03-11 00:00:00,64,Plastic,10.935,Pending
497,2023-12-19 00:00:00,12,Organic,62.172,Completed
498,2023-06-03 00:00:00,28,Organic,26.028,Pending
499,2023-03-29 00:00:00,83,Plastic,419.976,Rejected
500,2023-05-21 00:00:00,4,Organic,191.169,Rejected
501,2023-05-09 00:00:00,65,Glass,96.057,Completed
502,2023-06-12 00:00:00,82,Paper,385.731,Pending
503,2023-12-19 00:00:00,87,Glass,448.515,Pending
504,2024-03-10 00:00:00,8,Metal,224.748,Pending
505,2023-10-12 00:00:00,49,Glass,369.126,Rejected
506,2023-09-29 00:00:00,89,Metal,318.879,Pending
507,2024-02-15 00:00:00,16,Organic,394.47,Rejected
508,2023-12-02 00:00:00,91,Glass,273.645,Completed
509,2023-05-12 00:00:00,2,Organic,331.992,Completed
510,2023-05-23 00:00:00,58,Metal,282.501,Completed
511,2023-12-16 00:00:00,43,Metal,284.805,Pending
512,2024-02-14 00:00:00,18,Plastic,279.225,Pending
513,2023-10-25 00:00:00,68,Plastic,429.894,Rejected
514,2023-05-21 00:00:00,92,Plastic,37.278,Completed
515,2024-01-31 00:00:00,96,Paper,88.938,Rejected
516,2023-10-29 00:00:00,52,Glass,329.67,Pending
517,2023-04-26 00:00:00,57,Plastic,320.166,Completed
518,2023-06-19 00:00:00,65,Plastic,259.353,Completed
519,2024-03-23 00:00:00,15,Metal,98.091,Rejected
520,2023-10-24 00:00:00,70,Metal,172.764,Pending
521,2023-07-20 00:00:00,35,Glass,384.579,Completed
522,2023-10-08 00:00:00,46,Plastic,20.682,Completed
523,2023-09-19 00:00:00,63,Paper,289.449,Completed
524,2023-04-11 00:00:00,77,Organic,372.114,Rejected
525,2023-06-23 00:00:00,21,Plastic,406.872,Pending
526,2023-08-28 00:00:00,89,Glass,408.807,Pending
527,2024-02-14 00:00:00,10,Paper,142.38,Pending
528,2024-02-10 00:00:00,6,Plastic,118.728,Pending
529,2023-03-11 00:00:00,99,Plastic,438.093,Completed
530,2024-03-23 00:00:00,81,Organic,145.944,Completed
531,2024-03-13 00:00:00,78,Plastic,438.246,Pending
532,2023-05-08 00:00:00,99,Organic,302.274,Pending
533,2023-01-27 00:00:00,5,Paper,175.932,Pending
534,2023-07-06 00:00:00,84,Plastic,34.047,Rejected
535,2023-03-17 00:00:00,41,Plastic,275.346,Pending
536,2024-01-22 00:00:00,47,Organic,230.517,Rejected
537,2023-04-19 00:00:00,78,Plastic,193.779,Rejected
538,2023-09-22 00:00:00,68,Metal,111.6,Rejected
539,2024-02-02 00:00:00,80,Glass,39.339,Completed
540,2023-12-29 00:00:00,16,Plastic,352.044,Rejected
541,2023-11-16 00:00:00,22,Metal,217.026,Pending
542,2023-07-08 00:00:00,16,Paper,393.975,Completed
543,2023-05-05 00:00:00,38,Organic,345.753,Pending
544,2023-09-14 00:00:00,57,Paper,322.632,Completed
545,2024-02-22 00:00:00,40,Glass,135.693,Completed
546,2024-01-15 00:00:00,61,Metal,148.743,Rejected
547,2024-03-02 00:00:00,67,Paper,369.036,Rejected
548,2023-11-12 00:00:00,4,Metal,92.682,Completed
549,2024-02-14 00:00:00,79,Glass,57.69,Rejected
550,2023-01-22 00:00:00,38,Organic,448.839,Completed
551,2023-10-06 00:00:00,93,Glass,139.743,Completed
552,2023-03-26 00:00:00,2,Glass,86.013,Rejected
553,2023-05-03 00:00:00,53,Paper,316.827,Completed
554,2023-01-30 00:00:00,43,Paper,180.981,Completed
555,2023-06-25 00:00:00,25,Plastic,127.917,Rejected
556,2023-07-09 00:00:00,17,Paper,325.26,Completed
557,2023-05-17 00:00:00,35,Paper,125.271,Rejected
558,2023-05-20 00:00:00,22,Plastic,125.766,Rejected
559,2023-02-15 00:00:00,84,Paper,425.682,Completed
560,2023-12-02 00:00:00,8,Plastic,101.286,Rejected
561,2023-01-25 00:00:00,12,Glass,243.999,Pending
562,2023-06-20 00:00:00,34,Plastic,127.899,Rejected
563,2023-09-15 00:00:00,40,Glass,18.216,Pending
564,2023-01-28 00:00:00,77,Glass,386.964,Completed
565,2023-07-17 00:00:00,67,Glass,302.256,Completed
566,2023-05-11 00:00:00,79,Paper,329.895,Rejected
567,2023-10-16 00:00:00,71,Paper,399.717,Rejected
568,2023-03-16 00:00:00,89,Glass,364.293,Pending
569,2023-01-10 00:00:00,79,Plastic,368.046,Rejected
570,2023-11-13 00:00:00,55,Paper,223.893,Completed
571,2023-09-28 00:00:00,86,Plastic,206.712,Rejected
572,2023-12-14 00:00:00,18,Metal,303.948,Completed
573,2023-03-04 00:00:00,66,Metal,292.617,Rejected
574,2023-01-29 00:00:00,34,Plastic,10.872,Completed
575,2023-09-04 00:00:00,25,Glass,291.987,Completed
576,2023-02-07 00:00:00,31,Glass,28.08,Pending
577,2024-01-19 00:00:00,59,Paper,69.408,Rejected
578,2023-07-09 00:00:00,75,Glass,389.169,Completed
579,2023-03-21 00:00:00,40,Organic,307.413,Pending
580,2023-04-08 00:00:00,65,Glass,274.23,Pending
581,2023-02-26 00:00:00,28,Paper,290.304,Rejected
582,2023-02-24 00:00:00,60,Paper,57.87,Completed
583,2023-09-03 00:00:00,88,Glass,300.465,Rejected
584,2023-07-01 00:00:00,19,Organic,204.066,Rejected
585,2023-04-08 00:00:00,89,Metal,243.747,Rejected
586,2023-03-08 00:00:00,99,Glass,10.908,Pending
587,2023-12-02 00:00:00,2,Glass,141.786,Completed
588,2023-03-11 00:00:00,57,Plastic,444.321,Completed
589,2023-11-03 00:00:00,83,Organic,180.891,Completed
590,2023-11-18 00:00:00,14,Paper,24.228,Pending
591,2024-02-18 00:00:00,80,Organic,360.297,Pending
592,2023-03-06 00:00:00,34,Plastic,112.059,Pending
593,2024-03-10 00:00:00,42,Paper,404.712,Rejected
594,2023-03-08 00:00:00,31,Paper,113.166,Pending
595,2024-03-18 00:00:00,71,Paper,416.187,Pending
596,2023-10-10 00:00:00,36,Metal,431.577,Pending
597,2023-09-09 00:00:00,56,Organic,29.277,Completed
598,2023-06-16 00:00:00,12,Organic,435.717,Rejected
599,2024-03-18 00:00:00,40,Glass,297.153,Rejected
600,2023-07-09 00:00:00,78,Plastic,409.671,Pending
601,2023-10-20 00:00:00,91,Metal,64.764,Rejected
602,2023-03-11 00:00:00,81,Glass,265.842,Rejected
603,2023-10-31 00:00:00,76,Paper,289.035,Rejected
604,2023-10-31 00:00:00,80,Glass,197.82,Rejected
605,2023-11-02 00:00:00,11,Plastic,97.605,Rejected
606,2023-12-04 00:00:00,8,Paper,204.174,Pending
607,2023-01-15 00:00:00,68,Plastic,154.467,Completed
608,2023-01-27 00:00:00,46,Organic,154.359,Pending
609,2024-03-05 00:00:00,43,Organic,273.834,Rejected
610,2023-11-11 00:00:00,60,Organic,85.284,Completed
611,2023-05-19 00:00:00,99,Paper,96.201,Rejected
612,2023-04-30 00:00:00,77,Plastic,150.705,Pending
613,2024-01-18 00:00:00,66,Metal,141.426,Pending
614,2023-10-28 00:00:00,74,Plastic,132.012,Rejected
615,2023-09-04 00:00:00,56,Glass,252.522,Rejected
616,2024-01-02 00:00:00,43,Paper,373.743,Rejected
617,2024-02-09 00:00:00,16,Organic,253.026,Rejected
618,2023-08-03 00:00:00,78,Paper,324.9,Completed
619,2023-07-19 00:00:00,12,Paper,170.037,Rejected
620,2024-01-31 00:00:00,69,Organic,436.446,Completed
621,2024-03-24 00:00:00,70,Metal,160.515,Rejected
622,2024-01-01 00:00:00,27,Organic,342.666,Completed
623,2023-11-26 00:00:00,59,Paper,252.45,Pending
624,2023-03-02 00:00:00,82,Organic,97.317,Completed
625,2023-03-29 00:00:00,41,Plastic,242.577,Pending
626,2023-06-14 00:00:00,9,Metal,198.234,Pending
627,2023-07-13 00:00:00,16,Metal,172.017,Pending
628,2023-08-05 00:00:00,2,Paper,345.177,Completed
629,2024-01-10 00:00:00,23,Metal,94.158,Rejected
630,2024-03-14 00:00:00,34,Organic,381.726,Rejected
631,2024-03-10 00:00:00,23,Metal,282.231,Pending
632,2023-11-25 00:00:00,34,Plastic,321.048,Completed
633,2024-01-26 00:00:00,9,Paper,77.715,Rejected
634,2024-03-20 00:00:00,17,Plastic,175.653,Completed
635,2023-09-16 00:00:00,80,Paper,174.789,Completed
636,2023-07-28 00:00:00,12,Organic,127.224,Completed
637,2023-03-01 00:00:00,95,Glass,64.872,Completed
638,2023-11-20 00:00:00,96,Glass,409.959,Pending
639,2023-01-07 00:00:00,89,Plastic,102.15,Rejected
640,2024-01-25 00:00:00,12,Organic,360.045,Completed
641,2023-06-12 00:00:00,31,Plastic,404.316,Rejected
642,2023-02-12 00:00:00,28,Organic,192.015,Completed
643,2023-09-01 00:00:00,83,Metal,254.025,Completed
644,2024-02-01 00:00:00,38,Glass,80.1,Pending
645,2023-11-05 00:00:00,56,Plastic,40.464,Completed
646,2023-08-20 00:00:00,6,Paper,145.593,Pending
647,2023-12-23 00:00:00,76,Glass,156.708,Completed
648,2023-07-13 00:00:00,74,Paper,80.019,Pending
649,2023-02-15 00:00:00,78,Glass,19.314,Pending
650,2023-02-18 00:00:00,26,Paper,49.572,Rejected
651,2023-09-28 00:00:00,21,Plastic,17.415,Rejected
652,2023-09-17 00:00:00,8,Metal,433.755,Rejected
653,2023-08-26 00:00:00,16,Paper,61.488,Pending
654,2024-01-05 00:00:00,30,Plastic,33.624,Rejected
655,2023-02-12 00:00:00,6,Organic,35.037,Pending
656,2024-03-08 00:00:00,40,Metal,232.11,Pending
657,2023-12-27 00:00:00,73,Paper,365.382,Rejected
658,2023-04-01 00:00:00,4,Metal,168.606,Pending
659,2023-10-15 00:00:00,10,Paper,179.298,Rejected
660,2023-11-06 00:00:00,22,Metal,49.779,Pending
661,2024-03-25 00:00:00,66,Metal,323.694,Pending
662,2023-06-04 00:00:00,18,Metal,92.916,Pending
663,2023-03-17 00:00:00,58,Plastic,266.085,Rejected
664,2023-04-29 00:00:00,85,Metal,37.377,Rejected
665,2023-07-24 00:00:00,66,Glass,418.743,Completed
666,2023-07-24 00:00:00,10,Metal,247.356,Pending
667,2023-02-09 00:00:00,4,Glass,357.642,Completed
668,2023-04-10 00:00:00,24,Metal,312.273,Rejected
669,2024-02-16 00:00:00,81,Organic,246.897,Completed
670,2024-02-01 00:00:00,63,Plastic,159.273,Pending
671,2023-06-26 00:00:00,95,Metal,28.782,Pending
672,2023-11-27 00:00:00,18,Paper,69.516,Rejected
673,2023-12-22 00:00:00,47,Paper,287.181,Rejected
674,2023-05-07 00:00:00,74,Glass,79.074,Rejected
675,2024-02-20 00:00:00,5,Organic,297.882,Rejected
676,2023-08-15 00:00:00,57,Plastic,447.903,Rejected
677,2023-09-20 00:00:00,35,Plastic,220.68,Completed
678,2023-01-13 00:00:00,19,Plastic,272.727,Completed
679,2023-05-22 00:00:00,4,Metal,265.959,Completed
680,2023-03-26 00:00:00,98,Organic,96.831,Rejected
681,2023-01-05 00:00:00,10,Organic,262.926,Completed
682,2023-10-29 00:00:00,2,Metal,388.881,Completed
683,2023-12-15 00:00:00,86,Organic,423.675,Rejected
684,2023-10-15 00:00:00,8,Paper,318.321,Pending
685,2024-03-06 00:00:00,4,Organic,64.215,Completed
686,2023-05-23 00:00:00,65,Organic,396.306,Pending
687,2024-03-07 00:00:00,98,Plastic,36.279,Rejected
688,2023-09-19 00:00:00,77,Paper,44.685,Rejected
689,2023-11-15 00:00:00,25,Organic,306.09,Rejected
690,2023-01-28 00:00:00,57,Organic,172.755,Pending
691,2023-04-02 00:00:00,42,Glass,190.17,Rejected
692,2023-11-06 00:00:00,23,Metal,440.658,Rejected
693,2023-06-15 00:00:00,24,Plastic,404.316,Pending
694,2024-02-04 00:00:00,16,Plastic,290.754,Completed
695,2024-02-28 00:00:00,86,Organic,421.785,Pending
696,2023-06-30 00:00:00,90,Plastic,73.683,Completed
697,2023-11-15 00:00:00,78,Plastic,65.52,Rejected
698,2023-08-04 00:00:00,2,Organic,330.579,Rejected
699,2023-03-26 00:00:00,15,Glass,325.323,Completed
700,2023-05-12 00:00:00,2,Metal,413.595,Completed
701,2023-03-28 00:00:00,74,Paper,362.628,Pending
702,2023-04-26 00:00:00,17,Paper,80.631,Rejected
703,2023-11-23 00:00:00,94,Plastic,235.359,Pending
704,2023-05-29 00:00:00,60,Organic,315.765,Completed
705,2023-09-25 00:00:00,28,Plastic,60.921,Rejected
706,2024-02-23 00:00:00,55,Paper,133.596,Completed
707,2023-09-09 00:00:00,79,Metal,156.906,Rejected
708,2023-03-01 00:00:00,5,Paper,179.415,Completed
709,2023-03-24 00:00:00,99,Plastic,91.656,Pending
710,2023-12-18 00:00:00,89,Glass,13.608,Rejected
711,2023-09-01 00:00:00,26,Glass,191.358,Rejected
712,2023-07-21 00:00:00,47,Paper,36.558,Rejected
713,2023-03-04 00:00:00,80,Paper,52.587,Completed
714,2023-10-07 00:00:00,72,Metal,147.096,Completed
715,2023-05-20 00:00:00,91,Paper,440.073,Completed
716,2023-10-04 00:00:00,84,Paper,23.787,Rejected
717,2023-11-16 00:00:00,100,Metal,323.541,Rejected
718,2023-06-16 00:00:00,53,Metal,31.68,Pending
719,2023-03-09 00:00:00,57,Metal,369.162,Pending
720,2023-01-16 00:00:00,63,Metal,211.878,Pending
721,2024-01-17 00:00:00,70,Plastic,181.224,Pending
722,2023-05-14 00:00:00,49,Paper,376.974,Rejected
723,2023-09-22 00:00:00,80,Paper,430.902,Rejected
724,2023-04-29 00:00:00,76,Metal,226.359,Rejected
725,2024-03-09 00:00:00,51,Organic,357.75,Rejected
726,2023-03-27 00:00:00,100,Plastic,444.105,Pending
727,2023-01-19 00:00:00,87,Metal,293.391,Pending
728,2023-01-06 00:00:00,48,Glass,98.091,Completed
729,2023-05-19 00:00:00,61,Organic,262.503,Rejected
730,2024-03-03 00:00:00,39,Organic,34.047,Rejected
731,2023-02-25 00:00:00,93,Organic,421.551,Rejected
732,2023-03-10 00:00:00,100,Organic,160.263,Completed
733,2024-03-04 00:00:00,43,Plastic,329.877,Pending
734,2023-03-02 00:00:00,2,Glass,28.917,Completed
735,2023-11-17 00:00:00,95,Glass,244.224,Pending
736,2023-05-21 00:00:00,19,Metal,79.209,Pending
737,2024-02-11 00:00:00,15,Plastic,367.524,Pending
738,2023-08-09 00:00:00,81,Glass,115.236,Pending
739,2024-03-25 00:00:00,19,Metal,275.976,Rejected
740,2023-07-27 00:00:00,3,Plastic,166.419,Pending
741,2024-03-05 00:00:00,75,Paper,316.872,Rejected
742,2023-06-22 00:00:00,1,Plastic,164.574,Pending
743,2024-03-10 00:00:00,98,Glass,139.401,Completed
744,2023-07-03 00:00:00,38,Organic,263.232,Rejected
745,2024-01-05 00:00:00,36,Metal,294.426,Pending
746,2023-03-12 00:00:00,22,Glass,67.158,Completed
747,2024-02-05 00:00:00,40,Organic,327.222,Completed
748,2024-01-22 00:00:00,77,Organic,160.434,Completed
749,2023-03-06 00:00:00,33,Organic,413.991,Rejected
750,2023-04-27 00:00:00,54,Plastic,115.767,Completed
751,2023-03-29 00:00:00,100,Paper,54.801,Rejected
752,2023-05-14 00:00:00,2,Glass,430.47,Pending
753,2023-10-30 00:00:00,40,Metal,403.56,Completed
754,2023-02-17 00:00:00,69,Paper,389.736,Rejected
755,2023-02-13 00:00:00,37,Organic,390.042,Pending
756,2023-04-06 00:00:00,92,Metal,91.215,Completed
757,2023-06-30 00:00:00,4,Metal,293.67,Completed
758,2023-12-04 00:00:00,78,Organic,87.759,Rejected
759,2023-04-11 00:00:00,15,Plastic,101.862,Rejected
760,2023-07-22 00:00:00,93,Organic,268.29,Rejected
761,2023-03-23 00:00:00,10,Plastic,29.889,Pending
762,2023-12-26 00:00:00,100,Metal,183.195,Rejected
763,2024-02-11 00:00:00,12,Paper,90.945,Pending
764,2023-04-21 00:00:00,81,Plastic,448.173,Rejected
765,2023-04-15 00:00:00,37,Glass,291.825,Completed
766,2023-03-18 00:00:00,16,Plastic,103.626,Rejected
767,2023-02-22 00:00:00,36,Glass,359.757,Completed
768,2023-04-20 00:00:00,19,Organic,28.404,Rejected
769,2023-04-08 00:00:00,80,Glass,208.908,Rejected
770,2023-05-23 00:00:00,97,Organic,301.734,Rejected
771,2023-04-28 00:00:00,50,Paper,154.476,Completed
772,2023-10-06 00:00:00,41,Plastic,403.704,Completed
773,2023-11-03 00:00:00,57,Metal,446.706,Completed
774,2023-08-16 00:00:00,1,Plastic,65.331,Pending
775,2023-01-02 00:00:00,55,Organic,339.597,Completed
776,2023-12-28 00:00:00,56,Glass,255.474,Completed
777,2023-08-21 00:00:00,80,Plastic,238.932,Rejected
778,2023-06-28 00:00:00,47,Metal,407.025,Pending
779,2023-09-25 00:00:00,55,Metal,22.491,Completed
780,2023-03-27 00:00:00,89,Metal,277.335,Pending
781,2023-10-31 00:00:00,7,Plastic,349.29,Pending
782,2023-10-28 00:00:00,39,Plastic,26.388,Rejected
783,2023-09-20 00:00:00,97,Plastic,305.55,Rejected
784,2023-10-01 00:00:00,29,Metal,304.299,Completed
785,2023-06-17 00:00:00,80,Plastic,212.841,Rejected
786,2023-10-31 00:00:00,16,Plastic,150.039,Completed
787,2023-09-12 00:00:00,58,Organic,188.055,Rejected
788,2024-01-18 00:00:00,48,Plastic,285.642,Completed
789,2023-11-26 00:00:00,6,Glass,376.182,Rejected
790,2023-09-21 00:00:00,3,Glass,329.274,Pending
791,2024-03-20 00:00:00,9,Organic,152.163,Completed
792,2023-10-18 00:00:00,81,Glass,213.624,Pending
793,2023-11-26 00:00:00,33,Metal,40.122,Rejected
794,2023-04-17 00:00:00,32,Glass,257.742,Rejected
795,2023-06-17 00:00:00,39,Metal,198.882,Pending
796,2023-04-06 00:00:00,68,Glass,174.321,Rejected
797,2024-02-15 00:00:00,13,Glass,281.43,Completed
798,2023-09-14 00:00:00,57,Organic,227.295,Completed
799,2023-05-01 00:00:00,48,Organic,182.907,Rejected
800,2023-05-09 00:00:00,36,Plastic,116.64,Pending
801,2024-01-25 00:00:00,98,Plastic,169.299,Rejected
802,2024-01-31 00:00:00,88,Organic,112.122,Completed
803,2024-02-18 00:00:00,70,Organic,128.07,Completed
804,2023-06-29 00:00:00,84,Metal,300.834,Completed
805,2023-07-12 00:00:00,14,Metal,242.784,Rejected
806,2023-03-15 00:00:00,85,Plastic,378.036,Rejected
807,2023-09-11 00:00:00,59,Paper,400.059,Pending
808,2023-10-13 00:00:00,20,Glass,258.957,Completed
809,2023-03-04 00:00:00,46,Organic,190.017,Pending
810,2024-01-06 00:00:00,81,Metal,331.317,Pending
811,2023-11-20 00:00:00,48,Paper,13.545,Rejected
812,2024-02-25 00:00:00,25,Plastic,380.376,Pending
813,2023-07-31 00:00:00,15,Metal,44.919,Completed
814,2023-02-04 00:00:00,3,Glass,60.543,Completed
815,2023-04-17 00:00:00,25,Paper,214.254,Rejected
816,2023-09-14 00:00:00,81,Organic,87.777,Rejected
817,2023-03-08 00:00:00,70,Glass,58.689,Rejected
818,2023-01-15 00:00:00,53,Organic,271.215,Rejected
819,2023-07-19 00:00:00,48,Organic,223.056,Pending
820,2023-06-17 00:00:00,43,Glass,393.831,Pending
821,2023-10-11 00:00:00,60,Plastic,53.757,Pending
822,2023-06-24 00:00:00,16,Plastic,440.982,Completed
823,2023-11-01 00:00:00,95,Organic,121.86,Rejected
824,2024-01-22 00:00:00,80,Paper,33.732,Pending
825,2023-02-24 00:00:00,81,Organic,46.089,Completed
826,2023-07-05 00:00:00,14,Plastic,56.88,Completed
827,2024-03-05 00:00:00,83,Paper,313.65,Rejected
828,2023-10-12 00:00:00,13,Plastic,132.093,Completed
829,2024-01-31 00:00:00,4,Glass,373.599,Rejected
830,2023-11-27 00:00:00,56,Metal,137.925,Rejected
831,2023-02-09 00:00:00,76,Plastic,98.01,Pending
832,2023-04-10 00:00:00,9,Plastic,54.099,Pending
833,2023-01-09 00:00:00,87,Plastic,52.875,Rejected
834,2023-03-22 00:00:00,64,Metal,146.997,Rejected
835,2023-04-28 00:00:00,14,Metal,409.653,Pending
836,2023-09-04 00:00:00,24,Plastic,239.346,Completed
837,2023-09-15 00:00:00,47,Glass,432.207,Rejected
838,2023-12-09 00:00:00,70,Paper,240.372,Rejected
839,2023-05-06 00:00:00,100,Organic,280.503,Completed
840,2024-02-20 00:00:00,90,Metal,402.741,Completed
841,2023-04-14 00:00:00,11,Metal,79.398,Rejected
842,2023-04-07 00:00:00,49,Organic,85.203,Completed
843,2023-10-08 00:00:00,63,Paper,61.551,Pending
844,2023-01-29 00:00:00,92,Metal,407.007,Completed
845,2023-07-17 00:00:00,23,Metal,119.079,Rejected
846,2023-08-07 00:00:00,21,Organic,291.033,Completed
847,2023-10-23 00:00:00,7,Paper,174.375,Completed
848,2023-02-11 00:00:00,56,Organic,74.466,Pending
849,2024-03-06 00:00:00,89,Paper,317.43,Pending
850,2024-01-17 00:00:00,51,Organic,141.219,Completed
851,2024-01-31 00:00:00,8,Paper,14.751,Completed
852,2023-05-09 00:00:00,13,Organic,230.031,Completed
853,2023-11-15 00:00:00,97,Plastic,414.108,Rejected
854,2024-02-09 00:00:00,85,Organic,11.754,Pending
855,2023-05-19 00:00:00,21,Paper,99.405,Completed
856,2023-04-29 00:00:00,50,Metal,149.229,Completed
857,2023-08-10 00:00:00,46,Organic,105.255,Completed
858,2023-09-26 00:00:00,84,Organic,197.865,Pending
859,2023-06-26 00:00:00,52,Metal,101.142,Rejected
860,2023-04-14 00:00:00,40,Paper,252.36,Rejected
861,2023-11-07 00:00:00,13,Plastic,374.67,Rejected
862,2023-05-16 00:00:00,47,Metal,356.175,Rejected
863,2023-08-15 00:00:00,43,Plastic,430.893,Rejected
864,2023-01-10 00:00:00,27,Paper,90.144,Completed
865,2023-05-14 00:00:00,71,Plastic,177.705,Pending
866,2023-09-09 00:00:00,55,Paper,372.717,Rejected
867,2023-12-09 00:00:00,84,Paper,370.332,Completed
868,2024-03-19 00:00:00,65,Plastic,92.646,Rejected
869,2024-01-14 00:00:00,95,Organic,45.648,Pending
870,2023-01-27 00:00:00,44,Organic,135.855,Rejected
871,2023-12-14 00:00:00,24,Organic,274.338,Completed
872,2023-10-10 00:00:00,53,Plastic,107.919,Completed
873,2023-07-19 00:00:00,55,Glass,118.575,Pending
874,2023-02-05 00:00:00,62,Glass,268.254,Completed
875,2023-09-16 00:00:00,24,Paper,225.945,Rejected
876,2023-03-18 00:00:00,28,Plastic,61.38,Completed
