dispatch_id,date,user_id,material_type,dispatched_qty,destination,status
405,2023-07-01 00:00:00,53,Glass,70.09,Location_10,Completed
406,2023-03-06 00:00:00,84,Organic,475.2,Location_19,Pending
407,2023-11-03 00:00:00,70,Paper,73.63,Location_11,Completed
408,2024-02-23 00:00:00,8,Metal,324.63,Location_20,Completed
409,2023-06-07 00:00:00,25,Glass,301.75,Location_12,Completed
410,2023-05-22 00:00:00,83,Plastic,478.66,Location_7,Pending
411,2023-07-18 00:00:00,52,Glass,492.82,Location_16,Rejected
412,2023-12-28 00:00:00,15,Plastic,83.77,Location_14,Completed
413,2023-10-31 00:00:00,71,Plastic,436.28,Location_9,Pending
414,2023-06-14 00:00:00,3,Organic,199.03,Location_3,Rejected
415,2023-04-12 00:00:00,3,Metal,82.07,Location_13,Rejected
416,2023-01-21 00:00:00,61,Paper,394.78,Location_8,Pending
417,2023-10-10 00:00:00,58,Metal,242.47,Location_9,Pending
418,2024-01-03 00:00:00,11,Organic,54.22,Location_18,Completed
419,2023-05-19 00:00:00,63,Glass,190.91,Location_10,Rejected
420,2024-03-14 00:00:00,60,Paper,397.79,Location_15,Rejected
421,2023-07-07 00:00:00,83,Glass,298.58,Location_14,Pending
422,2024-01-27 00:00:00,72,Organic,347.85,Location_3,Pending
423,2024-03-16 00:00:00,84,Metal,487.04,Location_20,Completed
424,2023-05-18 00:00:00,40,Glass,54.08,Location_7,Completed
425,2023-12-08 00:00:00,8,Glass,143.96,Location_7,Completed
426,2023-10-08 00:00:00,100,Metal,304.04,Location_20,Completed
427,2024-03-11 00:00:00,1,Paper,102.23,Location_19,Pending
428,2023-09-20 00:00:00,48,Glass,319.05,Location_1,Completed
429,2023-03-19 00:00:00,92,Paper,231.65,Location_11,Rejected
430,2023-01-27 00:00:00,57,Plastic,58.5,Location_13,Completed
431,2023-07-09 00:00:00,100,Plastic,244.44,Location_18,Pending
432,2023-09-07 00:00:00,57,Glass,422.73,Location_17,Rejected
433,2023-03-27 00:00:00,46,Metal,436.39,Location_10,Completed
434,2023-03-14 00:00:00,10,Organic,347.89,Location_11,Completed
435,2023-11-16 00:00:00,59,Glass,175.24,Location_12,Completed
436,2023-08-02 00:00:00,63,Plastic,264.26,Location_20,Completed
437,2024-02-08 00:00:00,26,Plastic,14.01,Location_8,Completed
438,2023-08-30 00:00:00,73,Organic,42.19,Location_11,Completed
439,2023-11-09 00:00:00,10,Organic,348.9,Location_2,Rejected
440,2023-07-03 00:00:00,39,Glass,281.21,Location_16,Rejected
441,2023-04-07 00:00:00,14,Plastic,236.42,Location_19,Pending
442,2023-11-30 00:00:00,98,Metal,324.65,Location_16,Completed
443,2023-07-17 00:00:00,23,Plastic,416.12,Location_18,Completed
444,2023-02-22 00:00:00,73,Paper,84.39,Location_5,Completed
445,2023-05-26 00:00:00,30,Organic,148.49,Location_4,Completed
446,2024-01-20 00:00:00,20,Plastic,219.06,Location_4,Rejected
447,2023-06-20 00:00:00,23,Plastic,32.9,Location_19,Pending
448,2023-07-31 00:00:00,36,Paper,81.2,Location_7,Rejected
449,2023-03-19 00:00:00,97,Paper,488.04,Location_14,Completed
450,2023-08-01 00:00:00,2,Metal,472.61,Location_16,Rejected
451,2023-10-27 00:00:00,73,Metal,381.13,Location_17,Rejected
452,2023-11-22 00:00:00,52,Glass,33.44,Location_11,Rejected
453,2023-08-19 00:00:00,85,Glass,407.83,Location_4,Completed
454,2023-07-04 00:00:00,57,Organic,138.26,Location_10,Pending
455,2023-06-01 00:00:00,36,Plastic,17.05,Location_7,Completed
456,2023-01-01 00:00:00,88,Paper,157.72,Location_7,Completed
457,2023-12-08 00:00:00,29,Organic,389.01,Location_19,Pending
458,2023-06-22 00:00:00,89,Metal,400.12,Location_12,Rejected
459,2023-04-02 00:00:00,11,Metal,477.24,Location_18,Rejected
460,2023-01-15 00:00:00,7,Metal,422.83,Location_9,Rejected
461,2023-05-03 00:00:00,41,Organic,124.07,Location_19,Pending
462,2024-02-16 00:00:00,62,Metal,240.66,Location_3,Completed
463,2023-10-05 00:00:00,21,Glass,185.45,Location_11,Completed
464,2023-12-21 00:00:00,89,Plastic,151.88,Location_3,Pending
465,2023-09-28 00:00:00,99,Glass,183.98,Location_15,Completed
466,2024-02-09 00:00:00,15,Metal,261.67,Location_8,Pending
467,2023-07-06 00:00:00,3,Metal,221.84,Location_17,Rejected
468,2024-02-20 00:00:00,25,Plastic,265.85,Location_19,Pending
469,2023-05-05 00:00:00,46,Paper,322.58,Location_13,Pending
470,2023-04-22 00:00:00,52,Organic,43.31,Location_3,Pending
471,2023-06-19 00:00:00,24,Metal,100.23,Location_9,Pending
472,2024-02-15 00:00:00,90,Organic,83.26,Location_12,Pending
473,2023-12-09 00:00:00,17,Glass,186.09,Location_9,Pending
474,2023-08-15 00:00:00,81,Plastic,229.15,Location_10,Completed
475,2024-02-02 00:00:00,97,Glass,136.39,Location_17,Pending
476,2023-08-05 00:00:00,23,Organic,53.75,Location_16,Rejected
477,2023-10-30 00:00:00,69,Metal,426.67,Location_11,Rejected
478,2023-11-13 00:00:00,57,Organic,122.8,Location_18,Pending
479,2023-01-15 00:00:00,63,Organic,263.41,Location_15,Rejected
480,2023-06-05 00:00:00,19,Metal,141.09,Location_7,Rejected
481,2024-01-25 00:00:00,91,Organic,48.05,Location_7,Rejected
482,2024-01-30 00:00:00,66,Metal,24.47,Location_15,Pending
483,2023-12-08 00:00:00,84,Organic,300.3,Location_20,Pending
484,2023-07-31 00:00:00,50,Paper,360.61,Location_11,Completed
485,2023-08-03 00:00:00,37,Paper,265.39,Location_6,Rejected
486,2024-01-26 00:00:00,1,Plastic,231.8,Location_15,Rejected
487,2023-04-18 00:00:00,89,Organic,129.57,Location_10,Pending
488,2023-09-01 00:00:00,14,Plastic,124.63,Location_16,Pending
489,2023-11-12 00:00:00,50,Plastic,398.02,Location_9,Pending
490,2023-10-20 00:00:00,11,Plastic,140.65,Location_5,Pending
491,2023-12-28 00:00:00,21,Organic,395.77,Location_18,Completed
492,2023-08-16 00:00:00,95,Organic,323.26,Location_2,Pending
493,2023-12-05 00:00:00,16,Metal,26.33,Location_17,Completed
494,2023-07-21 00:00:00,55,Glass,481.02,Location_8,Completed
495,2023-10-28 00:00:00,81,Glass,253.97,Location_1,Pending
496,2023-01-16 00:00:00,66,Plastic,64.21,Location_20,Pending
497,2023-09-16 00:00:00,19,Metal,64.3,Location_13,Completed
498,2023-09-18 00:00:00,42,Plastic,222.18,Location_1,Rejected
499,2023-08-23 00:00:00,67,Organic,330.06,Location_14,Pending
500,2023-01-22 00:00:00,68,Paper,443.46,Location_17,Completed
501,2024-03-10 00:00:00,78,Organic,37.18,Location_4,Completed
502,2023-11-11 00:00:00,13,Organic,243.3,Location_19,Rejected
503,2023-04-14 00:00:00,20,Organic,55.54,Location_7,Completed
504,2023-07-22 00:00:00,41,Metal,300.75,Location_18,Pending
505,2024-01-27 00:00:00,21,Glass,32.61,Location_6,Completed
506,2023-04-18 00:00:00,78,Organic,484.56,Location_1,Completed
507,2023-01-05 00:00:00,89,Plastic,384.67,Location_9,Pending
508,2023-08-14 00:00:00,53,Plastic,491.23,Location_13,Completed
509,2023-10-23 00:00:00,56,Plastic,29.31,Location_5,Rejected
510,2023-07-07 00:00:00,44,Organic,321.15,Location_12,Pending
511,2023-03-04 00:00:00,57,Organic,41.83,Location_1,Pending
512,2023-11-23 00:00:00,69,Paper,328.23,Location_5,Rejected
513,2023-08-29 00:00:00,96,Plastic,78.03,Location_18,Rejected
514,2024-03-09 00:00:00,37,Plastic,75.52,Location_11,Rejected
515,2023-10-07 00:00:00,60,Glass,208.29,Location_2,Completed
516,2023-01-09 00:00:00,39,Glass,43.04,Location_1,Pending
517,2024-03-10 00:00:00,20,Plastic,26.14,Location_11,Completed
518,2023-07-08 00:00:00,32,Glass,186.6,Location_11,Completed
519,2023-03-14 00:00:00,46,Plastic,317.18,Location_6,Pending
520,2023-12-03 00:00:00,21,Organic,407.66,Location_19,Pending
521,2024-01-15 00:00:00,21,Glass,320.85,Location_16,Completed
522,2023-01-11 00:00:00,51,Organic,92.11,Location_17,Rejected
523,2023-08-14 00:00:00,3,Plastic,95.83,Location_6,Completed
524,2023-01-09 00:00:00,28,Glass,397.31,Location_5,Completed
525,2023-06-18 00:00:00,88,Paper,130.99,Location_4,Pending
526,2023-05-15 00:00:00,46,Paper,331.44,Location_13,Completed
527,2024-01-18 00:00:00,64,Paper,102.59,Location_4,Rejected
528,2023-06-16 00:00:00,85,Plastic,416.11,Location_6,Completed
529,2023-02-16 00:00:00,26,Paper,231.09,Location_13,Pending
530,2024-02-23 00:00:00,46,Plastic,292.11,Location_16,Rejected
531,2023-01-14 00:00:00,72,Glass,385.57,Location_12,Pending
532,2023-08-09 00:00:00,5,Organic,128.28,Location_19,Completed
533,2023-03-09 00:00:00,51,Plastic,477.81,Location_4,Completed
534,2023-08-06 00:00:00,61,Paper,304.79,Location_10,Pending
535,2023-02-22 00:00:00,65,Organic,129.71,Location_1,Completed
536,2023-12-30 00:00:00,58,Paper,185.05,Location_1,Rejected
537,2023-11-15 00:00:00,90,Organic,154.16,Location_7,Rejected
538,2023-03-27 00:00:00,79,Organic,224.58,Location_4,Pending
539,2023-03-23 00:00:00,20,Plastic,275.46,Location_14,Completed
540,2023-12-22 00:00:00,32,Organic,127.44,Location_6,Pending
541,2024-03-02 00:00:00,27,Paper,462.62,Location_3,Pending
542,2024-02-26 00:00:00,49,Plastic,16.61,Location_8,Rejected
543,2023-12-17 00:00:00,49,Paper,27.75,Location_18,Completed
544,2023-12-04 00:00:00,68,Plastic,364.33,Location_7,Completed
545,2023-12-21 00:00:00,5,Metal,102.19,Location_15,Completed
546,2023-08-31 00:00:00,52,Plastic,174.43,Location_15,Completed
547,2023-02-22 00:00:00,53,Glass,154.36,Location_18,Completed
548,2023-02-26 00:00:00,33,Organic,233.04,Location_8,Pending
549,2023-08-17 00:00:00,68,Plastic,280.15,Location_7,Completed
550,2023-08-03 00:00:00,64,Metal,329.61,Location_11,Pending
551,2024-03-15 00:00:00,39,Plastic,429.59,Location_9,Completed
552,2023-03-20 00:00:00,49,Organic,190.53,Location_9,Pending
553,2023-05-08 00:00:00,68,Metal,490.57,Location_19,Pending
554,2023-06-18 00:00:00,96,Organic,27.99,Location_3,Completed
555,2024-01-15 00:00:00,80,Metal,176.33,Location_4,Rejected
556,2023-03-22 00:00:00,98,Paper,134.97,Location_18,Completed
557,2023-06-24 00:00:00,89,Metal,416.95,Location_4,Pending
558,2023-01-04 00:00:00,54,Metal,446.4,Location_9,Pending
559,2024-02-11 00:00:00,16,Glass,413.96,Location_12,Completed
560,2023-02-25 00:00:00,7,Metal,436.53,Location_12,Pending
561,2023-02-26 00:00:00,54,Paper,45.7,Location_15,Completed
562,2023-06-16 00:00:00,40,Organic,428.93,Location_16,Pending
563,2023-09-08 00:00:00,73,Plastic,324.89,Location_13,Completed
564,2023-08-01 00:00:00,62,Organic,227.92,Location_20,Rejected
565,2023-12-19 00:00:00,84,Plastic,107.06,Location_12,Completed
566,2023-07-09 00:00:00,48,Paper,350.37,Location_11,Pending
567,2023-12-21 00:00:00,45,Organic,62.48,Location_10,Pending
568,2024-01-05 00:00:00,48,Plastic,224.61,Location_6,Pending
569,2023-08-17 00:00:00,5,Paper,142.5,Location_5,Rejected
570,2023-03-15 00:00:00,92,Glass,322.13,Location_18,Pending
571,2023-03-24 00:00:00,98,Paper,477.65,Location_13,Rejected
572,2023-04-21 00:00:00,15,Organic,186.52,Location_1,Pending
573,2023-12-29 00:00:00,72,Metal,191.36,Location_20,Pending
574,2023-10-13 00:00:00,92,Plastic,377.22,Location_16,Rejected
575,2023-03-19 00:00:00,81,Metal,15.92,Location_4,Pending
576,2024-01-18 00:00:00,91,Metal,392.91,Location_8,Pending
577,2023-05-04 00:00:00,8,Plastic,324.77,Location_3,Pending
578,2024-01-24 00:00:00,97,Paper,280.39,Location_17,Rejected
579,2023-10-20 00:00:00,45,Paper,289.11,Location_16,Pending
580,2023-04-26 00:00:00,1,Metal,466.73,Location_6,Completed
581,2023-06-05 00:00:00,44,Paper,141.7,Location_18,Pending
582,2023-04-17 00:00:00,54,Plastic,122.55,Location_8,Completed
583,2023-12-09 00:00:00,26,Plastic,137.24,Location_5,Pending
584,2023-12-30 00:00:00,38,Paper,389.66,Location_5,Rejected
585,2023-03-05 00:00:00,46,Glass,42.25,Location_2,Rejected
586,2023-06-09 00:00:00,41,Organic,84.09,Location_17,Rejected
587,2023-03-17 00:00:00,93,Glass,495.03,Location_18,Completed
588,2023-11-03 00:00:00,89,Organic,471.08,Location_14,Pending
589,2023-12-14 00:00:00,29,Plastic,260.5,Location_15,Pending
590,2024-03-15 00:00:00,5,Paper,186.05,Location_11,Completed
591,2023-07-15 00:00:00,68,Paper,43.11,Location_17,Completed
592,2024-03-14 00:00:00,29,Plastic,212.06,Location_8,Completed
593,2023-11-06 00:00:00,18,Organic,471.57,Location_11,Pending
594,2023-04-24 00:00:00,6,Organic,416.38,Location_1,Completed
595,2024-02-09 00:00:00,66,Paper,497.19,Location_5,Completed
596,2024-01-18 00:00:00,62,Plastic,79.45,Location_3,Completed
597,2023-07-26 00:00:00,74,Metal,424.66,Location_4,Rejected
598,2023-02-24 00:00:00,97,Metal,182.05,Location_1,Rejected
599,2023-01-24 00:00:00,58,Plastic,133.66,Location_2,Pending
600,2024-02-27 00:00:00,52,Organic,243.75,Location_14,Pending
601,2024-03-04 00:00:00,53,Metal,304.44,Location_18,Rejected
602,2024-01-27 00:00:00,70,Paper,183.67,Location_13,Pending
603,2024-02-14 00:00:00,18,Paper,43.17,Location_20,Completed
604,2024-01-17 00:00:00,76,Plastic,414.66,Location_6,Rejected
605,2023-01-07 00:00:00,44,Paper,18.08,Location_10,Rejected
606,2023-11-13 00:00:00,56,Organic,438.29,Location_11,Rejected
607,2023-09-05 00:00:00,43,Glass,449.5,Location_4,Completed
608,2023-09-22 00:00:00,4,Metal,251.1,Location_14,Completed
609,2023-03-06 00:00:00,20,Paper,402.67,Location_10,Pending
610,2023-05-30 00:00:00,56,Paper,391.66,Location_9,Pending
611,2023-11-15 00:00:00,2,Organic,397.27,Location_5,Rejected
612,2024-03-10 00:00:00,57,Metal,256.28,Location_2,Completed
613,2023-08-05 00:00:00,87,Plastic,294.72,Location_7,Pending
614,2023-08-18 00:00:00,59,Glass,448.76,Location_10,Pending
615,2023-08-04 00:00:00,17,Paper,107.62,Location_17,Rejected
616,2023-11-21 00:00:00,29,Metal,253.77,Location_14,Rejected
617,2023-03-28 00:00:00,84,Metal,44.54,Location_14,Completed
618,2023-03-02 00:00:00,64,Glass,260.68,Location_12,Rejected
619,2024-01-09 00:00:00,18,Metal,241.02,Location_7,Pending
620,2023-04-11 00:00:00,19,Glass,230.87,Location_14,Rejected
621,2023-02-23 00:00:00,30,Glass,295.97,Location_9,Rejected
622,2023-01-30 00:00:00,25,Plastic,258.43,Location_19,Pending
623,2023-03-13 00:00:00,49,Organic,320.96,Location_12,Completed
624,2023-01-05 00:00:00,2,Glass,286.82,Location_7,Rejected
625,2024-01-24 00:00:00,19,Metal,73.02,Location_19,Rejected
626,2023-07-13 00:00:00,52,Paper,423.12,Location_7,Completed
627,2023-08-02 00:00:00,29,Metal,417.47,Location_10,Pending
628,2024-03-05 00:00:00,11,Glass,149.47,Location_10,Rejected
629,2023-04-11 00:00:00,99,Organic,340.78,Location_13,Completed
630,2023-10-10 00:00:00,22,Metal,179.76,Location_12,Pending
631,2023-09-15 00:00:00,72,Glass,389.04,Location_20,Rejected
632,2023-02-26 00:00:00,38,Organic,399.54,Location_7,Pending
633,2024-02-09 00:00:00,76,Paper,80.95,Location_17,Completed
634,2023-08-13 00:00:00,25,Metal,278.53,Location_3,Rejected
635,2023-10-26 00:00:00,46,Metal,334.24,Location_9,Pending
636,2024-01-23 00:00:00,42,Plastic,217.08,Location_15,Completed
637,2023-02-14 00:00:00,73,Metal,48.84,Location_3,Pending
638,2023-01-25 00:00:00,64,Plastic,39.98,Location_18,Rejected
639,2023-10-19 00:00:00,27,Glass,19.45,Location_4,Pending
640,2023-02-27 00:00:00,79,Plastic,140.59,Location_8,Rejected
641,2023-05-25 00:00:00,12,Paper,146.14,Location_8,Rejected
642,2024-01-13 00:00:00,34,Plastic,370.83,Location_14,Completed
643,2024-01-24 00:00:00,18,Paper,425.37,Location_17,Pending
644,2023-08-19 00:00:00,26,Organic,302.02,Location_9,Rejected
645,2023-07-09 00:00:00,92,Plastic,384.04,Location_12,Pending
646,2023-03-11 00:00:00,2,Organic,240.75,Location_11,Completed
647,2023-08-15 00:00:00,93,Organic,140.05,Location_4,Completed
648,2023-01-23 00:00:00,3,Paper,473.8,Location_19,Completed
649,2023-09-19 00:00:00,70,Metal,267.25,Location_1,Rejected
650,2023-06-04 00:00:00,85,Organic,498.98,Location_18,Rejected
651,2023-02-16 00:00:00,21,Glass,93.45,Location_19,Rejected
652,2023-05-10 00:00:00,77,Metal,453.7,Location_1,Pending
653,2023-02-26 00:00:00,15,Glass,12.76,Location_3,Rejected
654,2024-01-08 00:00:00,16,Glass,75.66,Location_1,Pending
655,2024-02-01 00:00:00,56,Metal,217.48,Location_6,Pending
656,2024-01-25 00:00:00,36,Metal,469.93,Location_20,Rejected
657,2023-03-27 00:00:00,7,Paper,374.87,Location_4,Pending
658,2023-03-07 00:00:00,40,Metal,197.59,Location_13,Pending
659,2024-01-28 00:00:00,34,Plastic,417.96,Location_14,Pending
660,2023-07-31 00:00:00,3,Plastic,28.43,Location_8,Rejected
661,2023-11-20 00:00:00,92,Plastic,30.84,Location_9,Completed
662,2023-09-26 00:00:00,74,Plastic,437.03,Location_9,Pending
663,2024-02-22 00:00:00,65,Plastic,49.98,Location_4,Rejected
664,2023-11-03 00:00:00,26,Metal,291.94,Location_1,Completed
665,2023-12-13 00:00:00,66,Metal,475.16,Location_20,Completed
666,2024-01-23 00:00:00,17,Metal,372.06,Location_9,Completed
667,2023-06-05 00:00:00,67,Metal,93.14,Location_14,Rejected
668,2023-01-04 00:00:00,66,Metal,499.13,Location_12,Rejected
669,2023-09-26 00:00:00,94,Glass,17.25,Location_13,Pending
670,2023-07-16 00:00:00,63,Glass,470.08,Location_19,Pending
671,2023-12-18 00:00:00,1,Plastic,328.21,Location_19,Completed
672,2023-12-14 00:00:00,94,Plastic,116.88,Location_1,Completed
673,2023-04-01 00:00:00,19,Glass,273.98,Location_1,Pending
674,2023-09-19 00:00:00,83,Organic,13.45,Location_5,Rejected
675,2024-03-02 00:00:00,48,Paper,355.52,Location_4,Pending
676,2023-02-13 00:00:00,4,Plastic,236.76,Location_13,Rejected
677,2023-02-12 00:00:00,16,Plastic,454.46,Location_15,Rejected
678,2023-02-28 00:00:00,48,Plastic,289.41,Location_18,Rejected
679,2023-04-21 00:00:00,97,Plastic,26.64,Location_11,Rejected
680,2024-01-28 00:00:00,93,Organic,175.83,Location_10,Rejected
681,2024-03-06 00:00:00,13,Paper,207.86,Location_13,Pending
682,2024-02-23 00:00:00,83,Paper,165.92,Location_16,Rejected
683,2023-08-19 00:00:00,32,Glass,242.34,Location_8,Completed
684,2023-04-15 00:00:00,28,Organic,206.24,Location_6,Rejected
685,2023-12-01 00:00:00,88,Paper,424.67,Location_13,Rejected
686,2023-11-03 00:00:00,30,Organic,39.74,Location_7,Rejected
687,2023-02-28 00:00:00,85,Plastic,487.53,Location_17,Rejected
688,2023-02-08 00:00:00,39,Metal,352,Location_3,Pending
689,2023-03-16 00:00:00,96,Metal,431.62,Location_8,Rejected
690,2023-07-18 00:00:00,9,Plastic,484.39,Location_15,Pending
691,2023-12-28 00:00:00,68,Paper,144.14,Location_3,Pending
692,2024-01-07 00:00:00,79,Glass,77.6,Location_13,Pending
693,2023-08-21 00:00:00,22,Paper,284.27,Location_4,Completed
694,2023-06-04 00:00:00,33,Glass,475.56,Location_11,Rejected
695,2023-11-04 00:00:00,75,Paper,74.98,Location_1,Completed
696,2023-10-07 00:00:00,31,Metal,100.45,Location_4,Rejected
697,2024-01-28 00:00:00,2,Paper,376.67,Location_1,Rejected
698,2023-11-22 00:00:00,16,Paper,493.72,Location_14,Pending
699,2023-04-05 00:00:00,26,Metal,454.26,Location_9,Rejected
700,2023-09-15 00:00:00,22,Metal,20.41,Location_6,Rejected
701,2023-07-10 00:00:00,79,Metal,358.18,Location_18,Completed
702,2023-04-19 00:00:00,57,Glass,433.89,Location_11,Pending
703,2023-12-26 00:00:00,98,Metal,100.08,Location_15,Rejected
704,2024-03-08 00:00:00,44,Metal,191.92,Location_14,Completed
705,2023-02-01 00:00:00,84,Paper,241.1,Location_3,Pending
706,2023-04-03 00:00:00,74,Paper,71.6,Location_7,Rejected
707,2024-02-26 00:00:00,51,Paper,421.99,Location_19,Rejected
708,2023-08-05 00:00:00,9,Organic,263.94,Location_14,Pending
709,2024-01-31 00:00:00,65,Organic,38.69,Location_4,Pending
710,2024-03-03 00:00:00,64,Paper,346.34,Location_19,Pending
711,2023-12-21 00:00:00,63,Glass,312.69,Location_17,Rejected
712,2024-01-10 00:00:00,33,Glass,218.12,Location_18,Completed
713,2023-12-27 00:00:00,22,Glass,482.44,Location_19,Pending
714,2023-02-08 00:00:00,37,Paper,456.32,Location_3,Completed
715,2024-01-15 00:00:00,15,Paper,428.52,Location_5,Completed
716,2023-07-24 00:00:00,4,Glass,474.23,Location_10,Pending
717,2024-03-17 00:00:00,44,Metal,408.11,Location_6,Pending
718,2023-09-19 00:00:00,53,Organic,367.21,Location_5,Pending
719,2023-10-16 00:00:00,22,Metal,31.98,Location_8,Completed
720,2024-01-02 00:00:00,22,Paper,440.22,Location_11,Pending
721,2023-07-25 00:00:00,70,Glass,382.16,Location_1,Pending
722,2024-03-08 00:00:00,79,Organic,304.68,Location_19,Completed
723,2023-04-07 00:00:00,48,Plastic,30.8,Location_15,Completed
724,2023-09-04 00:00:00,81,Organic,484.21,Location_14,Pending
725,2023-03-12 00:00:00,84,Metal,197.17,Location_3,Completed
726,2024-02-07 00:00:00,95,Organic,477.08,Location_3,Completed
727,2024-02-23 00:00:00,82,Organic,253.16,Location_2,Completed
728,2023-10-04 00:00:00,90,Glass,142.2,Location_11,Pending
